Jun 18 2020 at 11:31:06
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	73.25	-65.72	73.75	0.00	0.0661	11.91	524.1	278.57	0.0566	438.3	7.889	10.25	2.90	1.58
	74.23	-65.72	73.77	0.00	0.0661	11.92	524.3	278.56	0.0567	440.4	7.928	10.30	2.97	1.58
	75.25	-65.72	73.75	0.00	0.0661	11.92	524.5	278.75	0.0570	443.2	7.978	10.36	3.06	1.58
	76.23	-65.72	73.75	0.00	0.0661	11.91	524.1	278.58	0.0572	445.9	8.026	10.43	3.15	1.58
	77.25	-65.72	73.75	0.00	0.0661	11.90	523.7	278.37	0.0591	457.0	8.226	10.69	3.50	1.58
	78.23	-65.72	73.75	0.00	0.0660	11.91	524.0	278.51	0.0583	455.3	8.196	10.65	3.44	1.58
	79.25	-65.72	73.75	0.00	0.0661	11.92	524.6	278.81	0.0579	452.9	8.152	10.59	3.37	1.58
	80.23	-65.72	73.77	0.00	0.0661	11.92	524.5	278.69	0.0580	454.8	8.187	10.63	3.43	1.58
	81.25	-65.26	73.77	0.00	0.0661	11.92	524.4	279.24	0.0593	465.4	8.378	10.90	3.79	1.58
	82.31	-65.72	73.75	0.00	0.0662	11.94	525.1	279.11	0.0586	459.4	8.270	10.74	3.57	1.58
	83.25	-65.72	73.77	0.00	0.0661	11.92	524.7	278.76	0.0589	463.9	8.350	10.84	3.71	1.58
	84.25	-65.72	73.75	0.00	0.0662	11.94	525.3	279.19	0.0589	463.6	8.346	10.84	3.70	1.58
	85.25	-65.72	73.75	0.00	0.0662	11.95	525.6	279.36	0.0590	464.4	8.359	10.86	3.72	1.58
	86.25	-65.72	73.72	0.00	0.0662	11.95	525.8	279.54	0.0593	467.6	8.416	10.94	3.82	1.58
	87.25	-65.72	73.75	0.00	0.0662	11.94	525.5	279.30	0.0601	473.2	8.518	11.07	3.99	1.58
	88.25	-65.72	73.75	0.00	0.0662	11.94	525.5	279.31	0.0596	473.0	8.514	11.06	3.98	1.58
	89.25	-65.72	73.75	0.00	0.0663	11.95	525.7	279.43	0.0597	474.7	8.545	11.10	4.04	1.59
	90.25	-65.72	73.77	0.00	0.0662	11.95	525.9	279.44	0.0601	478.2	8.608	11.18	4.14	1.58
	91.23	-65.26	73.75	0.00	0.0663	11.96	526.1	280.22	0.0601	475.8	8.565	11.15	4.10	1.58
	92.25	-65.26	73.75	0.00	0.0663	11.97	526.6	280.50	0.0604	477.4	8.594	11.19	4.15	1.58
	93.23	-65.72	73.77	0.00	0.0663	11.96	526.4	279.69	0.0603	479.9	8.638	11.22	4.19	1.58
	94.25	-65.72	73.77	0.00	0.0663	11.97	526.5	279.74	0.0605	481.5	8.667	11.26	4.24	1.59
	95.23	-65.72	73.75	0.00	0.0663	11.97	526.6	279.87	0.0608	483.7	8.707	11.31	4.30	1.58
