Jun 18 2020 at 11:09:21
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	14.64	-65.72	73.75	0.00	0.0658	11.85	521.6	277.22	0.0447	324.3	5.837	7.58	-1.27	1.56
	15.64	-65.72	73.75	0.00	0.0660	11.87	522.4	277.67	0.0441	319.2	5.745	7.46	-1.49	1.56
	16.64	-65.72	73.77	0.00	0.0657	11.86	521.7	277.18	0.0455	322.9	5.813	7.55	-1.33	1.55
	17.64	-65.72	73.75	0.00	0.0657	11.82	520.2	276.49	0.0459	330.0	5.940	7.72	-1.03	1.55
	18.64	-65.26	73.77	0.00	0.0656	11.80	519.1	276.42	0.0459	336.1	6.050	7.87	-0.75	1.56
	19.64	-65.72	73.75	0.00	0.0655	11.78	518.5	275.58	0.0465	338.9	6.100	7.93	-0.67	1.55
	20.64	-65.72	73.75	0.00	0.0654	11.77	517.7	275.14	0.0472	344.1	6.193	8.05	-0.46	1.56
	21.64	-65.72	73.75	0.00	0.0653	11.79	518.5	275.61	0.0474	339.0	6.102	7.93	-0.67	1.56
	22.64	-65.72	73.75	0.00	0.0653	11.75	516.9	274.72	0.0478	347.5	6.256	8.13	-0.32	1.56
	23.64	-65.72	73.75	0.00	0.0652	11.72	515.5	273.96	0.0482	354.6	6.382	8.29	-0.05	1.56
	24.62	-65.72	73.75	0.00	0.0651	11.70	514.9	273.69	0.0486	356.3	6.414	8.33	0.02	1.56
	25.64	-65.72	73.75	0.00	0.0650	11.69	514.4	273.41	0.0491	360.0	6.481	8.42	0.16	1.56
	26.62	-65.72	73.75	0.00	0.0651	11.68	513.9	273.11	0.0490	362.8	6.531	8.48	0.27	1.56
	27.64	-65.72	73.72	0.00	0.0650	11.65	512.5	272.50	0.0494	369.4	6.649	8.64	0.52	1.56
	28.62	-65.72	73.75	0.00	0.0650	11.66	512.9	272.63	0.0490	367.6	6.617	8.60	0.45	1.56
	29.64	-65.26	73.75	0.00	0.0648	11.64	512.2	272.85	0.0506	373.7	6.727	8.76	0.71	1.56
	30.70	-65.72	73.75	0.00	0.0648	11.62	511.2	271.69	0.0505	377.6	6.796	8.83	0.82	1.56
	31.64	-65.72	73.75	0.00	0.0646	11.60	510.2	271.17	0.0509	381.2	6.862	8.92	0.95	1.56
	32.64	-65.72	73.75	0.00	0.0646	11.59	510.2	271.15	0.0509	381.5	6.868	8.92	0.96	1.56
	33.64	-65.71	73.75	0.00	0.0646	11.57	509.1	270.60	0.0515	389.3	7.008	9.10	1.25	1.56
	34.64	-65.72	73.75	0.00	0.0645	11.57	508.9	270.47	0.0519	390.5	7.028	9.13	1.29	1.56
	35.64	-65.72	73.75	0.00	0.0644	11.57	509.1	270.58	0.0522	388.5	6.994	9.09	1.22	1.56
	36.64	-65.72	73.75	0.00	0.0646	11.55	508.0	269.99	0.0516	393.7	7.087	9.21	1.40	1.56
	37.64	-65.72	73.75	0.00	0.0643	11.54	507.7	269.83	0.0526	394.2	7.095	9.22	1.42	1.56
	38.64	-65.72	73.75	0.00	0.0642	11.50	506.1	268.97	0.0533	402.7	7.248	9.42	1.72	1.56
	39.64	-65.26	73.75	0.00	0.0643	11.49	505.7	269.39	0.0534	406.5	7.317	9.53	1.88	1.56
	40.64	-65.26	73.75	0.00	0.0642	11.50	506.0	269.52	0.0538	405.7	7.303	9.51	1.85	1.56
	41.64	-65.72	73.72	0.00	0.0641	11.47	504.7	268.34	0.0539	411.8	7.412	9.63	2.03	1.56
	42.64	-65.72	73.75	0.00	0.0641	11.46	504.4	268.06	0.0540	412.0	7.415	9.63	2.03	1.56
	43.64	-65.72	73.75	0.00	0.0641	11.47	504.7	268.25	0.0541	410.9	7.397	9.61	2.00	1.56
	44.64	-65.72	73.75	0.00	0.0640	11.44	503.2	267.47	0.0546	419.1	7.544	9.80	2.28	1.56
	45.64	-65.72	73.75	0.00	0.0639	11.42	502.6	267.12	0.0550	421.1	7.580	9.85	2.34	1.56
	46.64	-65.72	73.75	0.00	0.0638	11.41	502.1	266.89	0.0557	425.3	7.655	9.95	2.48	1.56
	47.62	-65.72	73.72	0.00	0.0639	11.41	501.9	266.85	0.0552	425.7	7.662	9.96	2.49	1.56
	48.64	-65.72	73.75	0.00	0.0639	11.39	501.2	266.41	0.0557	431.1	7.760	10.08	2.67	1.56
	49.72	-65.72	73.75	0.00	0.0639	11.39	501.2	266.39	0.0558	431.8	7.772	10.10	2.69	1.56
	50.64	-65.72	73.75	0.00	0.0637	11.38	500.5	266.02	0.0561	433.3	7.800	10.13	2.74	1.56
	51.64	-65.72	73.75	0.00	0.0637	11.36	499.7	265.59	0.0565	437.3	7.871	10.23	2.87	1.56
	52.64	-65.72	73.75	0.00	0.0636	11.34	499.1	265.25	0.0568	442.2	7.960	10.34	3.03	1.56
	53.64	-65.73	73.75	0.00	0.0636	11.35	499.4	265.40	0.0568	441.3	7.944	10.32	3.00	1.56
	54.64	-65.72	73.77	0.00	0.0635	11.33	498.5	264.88	0.0572	445.5	8.019	10.41	3.13	1.56
	55.64	-65.72	73.75	0.00	0.0634	11.32	498.3	264.83	0.0576	446.5	8.038	10.44	3.17	1.56
	56.64	-66.19	73.75	0.00	0.0633	11.30	497.1	263.59	0.0579	453.2	8.157	10.57	3.34	1.56
	57.64	-65.72	73.75	0.00	0.0633	11.29	496.7	263.98	0.0582	455.0	8.190	10.64	3.43	1.56
	58.64	-65.72	73.67	0.00	0.0634	11.31	497.7	264.82	0.0576	449.7	8.094	10.53	3.27	1.56
	59.64	-65.26	73.75	0.00	0.0632	11.27	495.9	264.17	0.0588	459.4	8.269	10.77	3.60	1.56
	60.64	-65.72	73.75	0.00	0.0632	11.24	494.7	262.93	0.0589	464.0	8.352	10.85	3.71	1.56
	61.64	-65.72	73.75	0.00	0.0631	11.23	494.1	262.60	0.0592	467.0	8.406	10.92	3.80	1.56
	62.64	-65.72	73.75	0.00	0.0631	11.21	493.2	262.12	0.0597	471.8	8.492	11.03	3.95	1.56
	63.64	-65.72	73.75	0.00	0.0631	11.22	493.8	262.44	0.0597	471.1	8.480	11.02	3.93	1.56
	64.62	-65.72	73.72	0.00	0.0630	11.22	493.8	262.53	0.0598	472.0	8.496	11.04	3.95	1.56
	65.64	-65.72	73.75	0.00	0.0630	11.20	492.9	261.99	0.0601	475.1	8.552	11.11	4.05	1.56
	66.62	-65.72	73.75	0.00	0.0629	11.19	492.2	261.62	0.0603	478.8	8.619	11.20	4.16	1.56
	67.64	-65.72	73.77	0.00	0.0629	11.18	491.8	261.29	0.0604	481.1	8.661	11.25	4.23	1.57
	68.64	-65.72	73.75	0.00	0.0628	11.16	490.9	260.94	0.0608	485.1	8.731	11.34	4.34	1.56
	69.64	-65.72	73.75	0.00	0.0627	11.15	490.7	260.78	0.0611	487.2	8.769	11.39	4.40	1.56
	70.64	-65.72	73.75	0.00	0.0628	11.17	491.5	261.22	0.0607	483.4	8.701	11.30	4.29	1.56
	71.64	-65.72	73.75	0.00	0.0626	11.17	491.3	261.10	0.0616	485.7	8.743	11.36	4.36	1.56
	72.64	-65.72	73.75	0.00	0.0626	11.11	489.0	259.88	0.0618	495.5	8.920	11.59	4.65	1.57
	73.64	-65.71	73.77	0.00	0.0625	11.11	489.0	259.82	0.0620	495.3	8.916	11.58	4.64	1.57
	74.64	-65.72	73.75	0.00	0.0625	11.12	489.2	260.00	0.0621	494.9	8.908	11.57	4.63	1.57
	75.64	-65.72	73.77	0.00	0.0624	11.09	488.1	259.35	0.0627	500.5	9.009	11.70	4.79	1.56
	76.64	-65.72	73.75	0.00	0.0624	11.08	487.4	259.06	0.0629	505.9	9.106	11.83	4.94	1.57
	77.64	-65.26	73.75	0.00	0.0624	11.08	487.5	259.68	0.0630	505.6	9.101	11.85	4.97	1.57
	78.64	-65.72	73.72	0.00	0.0624	11.07	487.0	258.94	0.0633	508.9	9.161	11.91	5.03	1.57
	79.64	-65.72	73.72	0.00	0.0623	11.05	486.1	258.44	0.0635	513.9	9.250	12.02	5.17	1.57
	80.64	-65.72	73.75	0.00	0.0623	11.05	486.2	258.44	0.0637	515.0	9.270	12.04	5.20	1.57
	81.64	-65.72	73.75	0.00	0.0621	11.02	484.8	257.69	0.0641	520.4	9.367	12.17	5.35	1.57
	82.64	-65.72	73.72	0.00	0.0621	11.02	484.8	257.74	0.0647	524.9	9.449	12.28	5.48	1.57
	83.64	-65.72	73.75	0.00	0.0621	11.03	485.4	257.98	0.0645	520.6	9.371	12.17	5.36	1.57
	84.64	-65.72	73.75	0.00	0.0621	11.01	484.6	257.54	0.0643	523.6	9.425	12.25	5.44	1.57
	85.66	-65.72	73.75	0.00	0.0620	11.00	484.2	257.33	0.0646	526.0	9.468	12.30	5.50	1.57
	86.64	-65.71	73.75	0.00	0.0619	10.97	482.7	256.56	0.0651	532.1	9.578	12.44	5.67	1.57
	87.66	-65.72	73.75	0.00	0.0620	10.96	482.4	256.40	0.0653	534.6	9.623	12.50	5.74	1.57
	88.64	-65.72	73.75	0.00	0.0619	10.96	482.1	256.22	0.0656	535.6	9.641	12.53	5.76	1.57
	89.64	-65.72	73.75	0.00	0.0618	10.97	482.6	256.48	0.0658	535.6	9.640	12.52	5.76	1.57
	90.64	-65.72	73.72	0.00	0.0618	10.94	481.2	255.87	0.0659	541.0	9.737	12.66	5.91	1.57
	91.64	-65.72	73.77	250.00	0.0618	10.93	481.1	255.64	0.0660	544.5	9.801	12.73	6.00	1.57
	92.64	-65.72	73.75	0.00	0.0617	10.92	480.7	255.48	0.0664	545.8	9.824	12.76	6.04	1.57
	93.64	-65.72	73.72	0.00	0.0617	10.91	480.0	255.19	0.0665	548.4	9.872	12.83	6.11	1.57
	94.64	-65.72	73.75	0.00	0.0616	10.91	480.0	255.14	0.0670	554.1	9.974	12.96	6.26	1.57
	95.64	-65.26	73.75	0.00	0.0616	10.90	479.6	255.50	0.0670	554.4	9.980	12.99	6.30	1.57
	96.64	-65.72	73.75	0.00	0.0615	10.88	478.9	254.53	0.0674	557.4	10.033	13.03	6.34	1.57
	97.64	-65.73	73.75	0.00	0.0615	10.88	478.5	254.33	0.0675	559.0	10.063	13.07	6.38	1.57
	98.64	-65.72	73.77	0.00	0.0614	10.85	477.6	253.75	0.0679	563.9	10.149	13.18	6.51	1.57
	99.64	-65.72	73.75	0.00	0.0614	10.86	477.8	253.92	0.0679	564.8	10.166	13.21	6.53	1.57
	100.64	-65.72	73.72	0.00	0.0613	10.85	477.2	253.71	0.0682	566.9	10.205	13.26	6.59	1.57
	101.64	-65.72	73.72	0.00	0.0613	10.84	477.0	253.59	0.0683	570.1	10.261	13.34	6.67	1.57
	102.66	-65.71	73.77	0.00	0.0614	10.84	476.8	253.33	0.0684	571.9	10.295	13.37	6.72	1.57
	103.64	-65.72	73.77	0.00	0.0613	10.82	476.3	253.07	0.0685	573.3	10.320	13.40	6.75	1.57
	104.72	-65.26	73.75	0.00	0.0613	10.83	476.4	253.75	0.0689	575.2	10.354	13.48	6.83	1.57
	105.64	-65.72	73.75	0.00	0.0613	10.82	476.1	253.07	0.0690	575.7	10.363	13.46	6.81	1.57
	106.72	-65.72	73.75	0.00	0.0612	10.80	475.0	252.48	0.0694	582.3	10.482	13.62	6.98	1.57
	107.64	-65.26	73.75	0.00	0.0611	10.78	474.4	252.70	0.0697	583.0	10.493	13.66	7.03	1.57
	108.66	-65.72	73.75	0.00	0.0610	10.77	473.8	251.82	0.0697	586.1	10.549	13.71	7.07	1.57
	109.64	-65.73	73.75	0.00	0.0610	10.77	474.1	251.96	0.0701	589.4	10.610	13.78	7.16	1.57
	110.64	-65.72	73.75	0.00	0.0610	10.77	473.7	251.75	0.0703	592.2	10.659	13.85	7.22	1.57
	111.64	-66.19	73.75	0.00	0.0609	10.74	472.8	250.70	0.0704	593.0	10.674	13.84	7.21	1.57
