Jun 12 2020 at 11:16:59
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	66.69	-65.72	76.56	0.00	0.0699	12.64	556.3	284.81	0.0215	131.8	2.373	2.97	-12.94	1.78
	67.77	-65.26	76.56	0.00	0.0701	12.74	560.5	287.61	0.0210	124.3	2.238	2.81	-13.63	1.78
	68.69	-65.26	76.56	0.00	0.0701	12.70	558.9	286.78	0.0198	122.3	2.201	2.76	-13.83	1.78
	69.69	-65.72	76.56	0.00	0.0699	12.69	558.5	285.95	0.0186	111.1	2.000	2.50	-15.03	1.78
	70.69	-65.72	76.58	0.00	0.0698	12.67	557.3	285.22	0.0219	127.6	2.296	2.87	-13.34	1.78
	71.69	-65.72	76.61	0.00	0.0702	12.75	561.1	287.06	0.0196	109.5	1.971	2.47	-15.20	1.78
	72.69	-65.72	76.58	0.00	0.0698	12.65	556.5	284.83	0.0218	128.8	2.318	2.90	-13.23	1.78
	73.69	-65.72	76.56	0.00	0.0698	12.67	557.4	285.39	0.0218	121.7	2.190	2.74	-13.92	1.78
	74.69	-65.72	76.56	0.00	0.0701	12.71	559.3	286.33	0.0206	127.3	2.292	2.87	-13.36	1.78
	75.69	-65.72	76.56	0.00	0.0699	12.63	555.7	284.48	0.0219	136.3	2.453	3.07	-12.53	1.78
	76.69	-65.26	76.58	0.00	0.0701	12.70	558.9	286.67	0.0210	128.3	2.309	2.90	-13.25	1.78
	77.69	-65.72	76.56	0.00	0.0696	12.60	554.3	283.76	0.0212	135.8	2.445	3.06	-12.57	1.78
	78.69	-65.72	76.56	0.00	0.0696	12.62	555.3	284.32	0.0209	122.8	2.211	2.77	-13.81	1.78
	79.69	-65.26	76.53	0.00	0.0701	12.73	560.3	287.58	0.0188	110.0	1.980	2.48	-15.12	1.78
	80.69	-65.26	76.56	0.00	0.0696	12.64	556.3	285.45	0.0192	109.1	1.963	2.46	-15.22	1.78
	81.69	-65.72	76.56	0.00	0.0699	12.67	557.6	285.46	0.0193	117.8	2.121	2.65	-14.31	1.78
	82.69	-65.72	76.56	0.00	0.0695	12.62	555.4	284.33	0.0220	124.4	2.239	2.80	-13.65	1.78
	83.69	-65.72	76.56	0.00	0.0696	12.70	558.8	286.09	0.0205	118.6	2.135	2.67	-14.23	1.78
	84.69	-65.72	76.58	0.00	0.0700	12.69	558.5	285.82	0.0180	105.5	1.899	2.38	-15.65	1.78
	85.69	-65.72	76.58	0.00	0.0698	12.66	557.2	285.17	0.0189	108.9	1.960	2.45	-15.27	1.78
	86.69	-65.72	76.58	0.00	0.0703	12.72	559.5	286.36	0.0167	104.0	1.872	2.34	-15.82	1.78
	87.69	-65.72	76.58	0.00	0.0701	12.71	559.1	286.16	0.0186	108.6	1.955	2.45	-15.30	1.78
	88.69	-65.72	76.58	0.00	0.0699	12.72	559.5	286.35	0.0185	103.2	1.857	2.32	-15.92	1.78
	89.69	-65.26	76.58	0.00	0.0698	12.67	557.3	285.87	0.0190	114.4	2.060	2.58	-14.64	1.78
	90.77	-65.26	76.56	0.00	0.0701	12.69	558.4	286.53	0.0183	110.4	1.986	2.49	-15.08	1.78
	91.69	-65.72	76.56	0.00	0.0697	12.72	559.8	286.60	0.0209	110.7	1.993	2.49	-15.07	1.78
	92.77	-65.72	76.56	0.00	0.0700	12.67	557.6	285.46	0.0186	110.8	1.994	2.49	-15.06	1.78
	93.69	-65.26	76.61	0.00	0.0697	12.66	557.1	285.65	0.0205	117.4	2.113	2.65	-14.33	1.78
	94.77	-65.26	76.53	0.00	0.0703	12.80	563.4	289.16	0.0162	91.7	1.650	2.07	-17.30	1.78
	95.69	-65.72	76.58	0.00	0.0705	12.79	562.6	287.92	0.0155	97.8	1.761	2.20	-16.55	1.78
	96.77	-65.72	76.50	0.00	0.0703	12.80	563.4	288.65	0.0154	88.5	1.593	1.99	-17.75	1.78
	97.69	-65.72	76.56	0.00	0.0702	12.75	560.9	287.15	0.0172	99.5	1.790	2.24	-16.36	1.78
	98.77	-65.72	76.56	0.00	0.0705	12.74	560.6	287.00	0.0167	102.4	1.843	2.31	-16.01	1.78
	99.69	-65.72	76.58	0.00	0.0699	12.66	557.1	285.12	0.0181	107.0	1.926	2.41	-15.48	1.78
	100.69	-65.72	76.58	0.00	0.0709	12.88	566.5	289.96	0.0179	105.7	1.903	2.38	-15.63	1.78
	101.69	-65.72	76.58	0.00	0.0699	12.77	561.9	287.58	0.0213	120.6	2.171	2.72	-14.03	1.78
	102.69	-65.72	76.56	0.00	0.0698	12.65	556.6	284.98	0.0198	117.7	2.118	2.65	-14.33	1.78
	103.69	-65.72	76.53	0.00	0.0698	12.65	556.7	285.11	0.0195	116.1	2.090	2.62	-14.49	1.78
	104.69	-65.26	76.53	0.00	0.0699	12.70	558.7	286.80	0.0176	107.9	1.942	2.44	-15.36	1.78
	105.69	-65.72	76.56	0.00	0.0701	12.70	558.7	286.02	0.0197	116.9	2.103	2.63	-14.41	1.78
	106.69	-65.26	76.53	0.00	0.0700	12.70	559.0	286.92	0.0188	111.6	2.009	2.52	-14.94	1.78
	107.69	-65.25	76.53	0.00	0.0704	12.75	561.1	288.01	0.0179	106.4	1.915	2.40	-15.52	1.78
	108.69	-65.26	76.58	0.00	0.0697	12.63	555.7	285.06	0.0201	120.2	2.164	2.71	-14.04	1.78
	109.69	-65.72	76.58	0.00	0.0700	12.68	558.0	285.58	0.0190	114.0	2.052	2.57	-14.71	1.78
	110.69	-65.26	76.58	0.00	0.0699	12.69	558.2	286.34	0.0190	114.8	2.067	2.59	-14.60	1.78
	111.69	-65.72	76.58	0.00	0.0697	12.62	555.1	284.09	0.0192	115.2	2.073	2.59	-14.59	1.78
	112.69	-65.72	76.58	0.00	0.0697	12.70	558.9	286.04	0.0202	127.2	2.289	2.86	-13.38	1.78
	113.69	-65.72	76.58	0.00	0.0709	13.15	578.8	296.23	0.0196	127.7	2.299	2.88	-13.32	1.78
	114.69	-65.72	76.56	0.00	0.0700	12.68	557.8	285.59	0.0202	124.2	2.236	2.80	-13.67	1.78
	115.69	-65.72	76.56	0.00	0.0692	12.55	552.2	282.71	0.0215	126.3	2.274	2.85	-13.46	1.78
	116.69	-64.82	76.56	0.00	0.0694	12.54	551.6	283.65	0.0221	138.9	2.499	3.14	-12.24	1.78
	117.69	-65.72	76.56	0.00	0.0701	12.67	557.7	285.52	0.0192	117.3	2.111	2.64	-14.37	1.78
	118.69	-65.26	76.56	0.00	0.0698	12.67	557.6	286.12	0.0210	120.1	2.162	2.71	-14.05	1.78
