Jun 12 2020 at 11:24:28
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	49.33	-65.72	76.58	0.00	0.0697	12.61	554.9	283.98	0.0308	199.8	3.596	4.50	-7.69	1.81
	50.33	-65.72	76.56	0.00	0.0697	12.62	555.4	284.35	0.0310	200.9	3.616	4.53	-7.62	1.81
	51.33	-65.72	76.53	0.00	0.0697	12.61	555.0	284.24	0.0311	200.6	3.612	4.52	-7.64	1.81
	52.33	-65.72	76.56	0.00	0.0696	12.61	555.0	284.12	0.0312	204.9	3.688	4.62	-7.37	1.82
	53.41	-65.26	76.56	0.00	0.0696	12.62	555.2	284.88	0.0313	203.9	3.670	4.60	-7.40	1.81
	54.33	-65.72	76.56	0.00	0.0697	12.62	555.4	284.33	0.0314	203.4	3.662	4.58	-7.46	1.81
	55.41	-65.72	76.56	0.00	0.0697	12.61	555.0	284.15	0.0314	204.1	3.674	4.60	-7.42	1.81
	56.33	-65.72	76.61	0.00	0.0697	12.62	555.4	284.17	0.0314	205.1	3.692	4.62	-7.35	1.81
	57.41	-65.72	76.58	0.00	0.0696	12.62	555.4	284.25	0.0315	205.0	3.690	4.62	-7.36	1.82
	58.33	-65.72	76.56	0.00	0.0697	12.63	555.7	284.49	0.0316	205.3	3.695	4.62	-7.34	1.82
	59.34	-65.72	76.53	0.00	0.0697	12.63	555.8	284.67	0.0318	208.1	3.746	4.69	-7.17	1.81
	60.33	-65.72	76.53	0.00	0.0697	12.63	555.7	284.61	0.0319	208.0	3.745	4.69	-7.17	1.81
	61.34	-65.25	76.58	0.00	0.0697	12.64	556.1	285.23	0.0319	208.8	3.758	4.71	-7.09	1.81
	62.33	-65.72	76.58	0.00	0.0697	12.63	555.7	284.42	0.0321	210.2	3.784	4.73	-7.03	1.81
	63.33	-65.71	76.53	0.00	0.0697	12.63	555.7	284.63	0.0321	209.6	3.773	4.72	-7.07	1.82
	64.33	-65.26	76.56	0.00	0.0698	12.63	555.7	285.15	0.0320	209.7	3.775	4.73	-7.04	1.82
	65.33	-65.27	76.50	0.00	0.0698	12.65	556.7	285.81	0.0322	211.5	3.807	4.78	-6.93	1.81
	66.33	-65.26	76.56	0.00	0.0697	12.63	555.6	285.07	0.0322	210.5	3.788	4.75	-6.99	1.82
	67.33	-65.72	76.56	0.00	0.0698	12.64	556.4	284.84	0.0328	214.5	3.862	4.83	-6.77	1.82
	68.33	-66.20	76.56	0.00	0.0697	12.64	556.2	284.13	0.0325	213.6	3.846	4.80	-6.85	1.82
	69.33	-65.72	76.56	0.00	0.0697	12.65	556.4	284.88	0.0325	213.7	3.847	4.81	-6.82	1.82
	70.33	-65.26	76.50	0.00	0.0697	12.64	556.0	285.47	0.0327	213.6	3.845	4.83	-6.80	1.82
	71.33	-65.72	76.58	0.00	0.0698	12.64	556.3	284.70	0.0327	215.2	3.873	4.85	-6.73	1.82
	72.33	-65.72	76.50	0.00	0.0698	12.65	556.4	285.07	0.0328	215.5	3.880	4.86	-6.71	1.82
	73.33	-65.72	76.56	0.00	0.0697	12.64	556.1	284.69	0.0327	215.1	3.872	4.85	-6.74	1.82
	74.33	-65.72	76.58	0.00	0.0698	12.64	556.4	284.75	0.0327	214.5	3.860	4.83	-6.77	1.82
	75.33	-65.72	76.53	0.00	0.0697	12.64	556.0	284.75	0.0327	214.8	3.867	4.84	-6.75	1.82
	76.33	-65.72	76.58	0.00	0.0698	12.65	556.8	284.95	0.0327	215.4	3.877	4.85	-6.72	1.82
	77.33	-65.72	76.50	0.00	0.0699	12.65	556.8	285.25	0.0329	216.8	3.902	4.89	-6.64	1.82
	78.33	-65.26	76.53	0.00	0.0698	12.65	556.7	285.75	0.0328	216.4	3.896	4.89	-6.63	1.82
	79.33	-65.26	76.56	0.00	0.0698	12.65	556.7	285.63	0.0326	214.3	3.857	4.84	-6.76	1.82
	80.33	-65.26	76.56	0.00	0.0699	12.65	556.5	285.54	0.0329	215.9	3.887	4.87	-6.66	1.82
	81.33	-65.72	76.56	0.00	0.0698	12.66	557.1	285.19	0.0329	216.5	3.897	4.88	-6.65	1.82
	82.33	-64.82	76.58	0.00	0.0698	12.66	557.2	286.40	0.0329	216.3	3.893	4.89	-6.61	1.82
	83.33	-65.72	76.56	0.00	0.0699	12.65	556.8	285.06	0.0331	216.3	3.893	4.87	-6.67	1.82
	84.41	-65.72	76.58	0.00	0.0699	12.65	556.7	284.91	0.0331	216.7	3.900	4.88	-6.64	1.82
	85.33	-66.19	76.56	0.00	0.0698	12.66	556.9	284.45	0.0331	217.1	3.907	4.88	-6.65	1.82
	86.41	-65.72	76.56	0.00	0.0699	12.65	556.8	285.04	0.0330	216.1	3.889	4.87	-6.68	1.82
	87.33	-65.72	76.56	0.00	0.0699	12.67	557.4	285.37	0.0329	217.1	3.908	4.89	-6.62	1.82
	88.34	-65.72	76.56	0.00	0.0699	12.66	557.0	285.19	0.0329	216.3	3.893	4.87	-6.67	1.82
	89.33	-65.26	76.56	0.00	0.0699	12.67	557.5	286.04	0.0330	217.6	3.917	4.91	-6.56	1.82
	90.34	-65.72	76.56	0.00	0.0699	12.67	557.5	285.43	0.0331	217.5	3.916	4.90	-6.59	1.82
	91.33	-65.72	76.56	0.00	0.0700	12.68	557.8	285.57	0.0331	216.7	3.900	4.88	-6.64	1.82
	92.34	-65.26	76.56	0.00	0.0699	12.66	557.0	285.81	0.0329	216.3	3.893	4.88	-6.64	1.82
	93.33	-66.19	76.56	0.00	0.0699	12.67	557.4	284.72	0.0329	216.6	3.899	4.87	-6.68	1.82
	94.34	-65.72	76.56	0.00	0.0700	12.67	557.7	285.50	0.0330	216.6	3.899	4.88	-6.65	1.82
	95.33	-65.72	76.56	0.00	0.0699	12.67	557.7	285.51	0.0328	216.1	3.889	4.87	-6.68	1.82
	96.33	-65.72	76.56	0.00	0.0699	12.67	557.6	285.47	0.0329	215.8	3.884	4.86	-6.70	1.82
	97.33	-65.72	76.56	0.00	0.0699	12.67	557.5	285.45	0.0329	214.8	3.866	4.84	-6.76	1.82
	98.33	-65.72	76.58	0.00	0.0700	12.68	557.8	285.46	0.0328	215.6	3.882	4.86	-6.70	1.82
	99.33	-65.72	76.56	0.00	0.0700	12.67	557.7	285.51	0.0329	215.7	3.883	4.86	-6.70	1.82
	100.33	-65.72	76.53	0.00	0.0699	12.68	557.9	285.73	0.0328	215.6	3.881	4.86	-6.70	1.82
	101.33	-65.26	76.56	0.00	0.0700	12.69	558.2	286.41	0.0328	215.3	3.875	4.86	-6.70	1.82
