Jun 12 2020 at 11:36:44
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	51.20	-64.82	76.56	0.00	0.0700	12.70	558.8	287.33	0.0325	213.0	3.834	4.82	-6.81	1.82
	52.20	-65.72	76.53	0.00	0.0700	12.71	559.1	286.36	0.0327	213.0	3.835	4.80	-6.86	1.82
	53.20	-65.72	76.56	0.00	0.0700	12.70	558.8	286.10	0.0328	215.6	3.881	4.86	-6.70	1.82
	54.19	-65.72	76.56	0.00	0.0700	12.70	558.8	286.07	0.0328	215.6	3.881	4.86	-6.71	1.82
	55.19	-65.26	76.53	0.00	0.0700	12.69	558.5	286.69	0.0328	216.0	3.888	4.88	-6.65	1.82
	56.20	-65.72	76.56	0.00	0.0700	12.69	558.3	285.81	0.0328	214.7	3.865	4.84	-6.76	1.82
	57.20	-65.26	76.56	0.00	0.0700	12.69	558.2	286.43	0.0328	215.3	3.876	4.86	-6.69	1.82
	58.20	-65.72	76.53	0.00	0.0700	12.69	558.3	285.93	0.0329	216.6	3.899	4.88	-6.65	1.82
	59.20	-65.72	76.56	0.00	0.0699	12.69	558.2	285.78	0.0330	216.2	3.892	4.87	-6.67	1.82
	60.19	-65.72	76.56	0.00	0.0700	12.69	558.5	285.92	0.0330	217.4	3.914	4.90	-6.60	1.82
	61.19	-65.72	76.56	0.00	0.0700	12.69	558.3	285.83	0.0330	217.1	3.908	4.89	-6.62	1.82
	62.19	-64.82	76.56	0.00	0.0700	12.68	558.1	286.97	0.0330	216.7	3.900	4.90	-6.59	1.82
	63.20	-65.72	76.53	0.00	0.0700	12.69	558.4	285.96	0.0331	217.8	3.921	4.91	-6.57	1.83
	64.19	-65.72	76.56	0.00	0.0700	12.69	558.2	285.76	0.0332	220.5	3.970	4.97	-6.41	1.83
	65.19	-65.72	76.56	0.00	0.0699	12.69	558.2	285.80	0.0332	218.3	3.930	4.92	-6.54	1.82
	66.20	-65.72	76.58	0.00	0.0700	12.68	558.1	285.64	0.0335	220.0	3.960	4.95	-6.44	1.82
	67.20	-65.72	76.56	0.00	0.0699	12.68	557.9	285.65	0.0334	221.5	3.986	4.99	-6.36	1.82
	68.22	-65.26	76.56	250.00	0.0699	12.68	558.1	286.37	0.0334	221.1	3.980	4.99	-6.35	1.83
	69.20	-65.26	76.56	0.00	0.0700	12.69	558.2	286.40	0.0336	222.1	3.997	5.01	-6.29	1.83
	70.20	-65.72	76.56	0.00	0.0700	12.69	558.2	285.77	0.0337	222.3	4.002	5.01	-6.31	1.83
	71.19	-65.72	76.56	0.00	0.0699	12.68	558.1	285.72	0.0340	224.0	4.033	5.05	-6.21	1.82
	72.19	-65.26	76.56	0.00	0.0699	12.68	558.0	286.29	0.0340	225.4	4.057	5.09	-6.10	1.83
	73.19	-65.72	76.58	0.00	0.0699	12.68	557.9	285.53	0.0339	224.9	4.048	5.06	-6.16	1.83
	74.20	-65.71	76.58	0.00	0.0700	12.68	558.1	285.64	0.0341	226.9	4.084	5.11	-6.04	1.83
	75.20	-65.72	76.53	0.00	0.0700	12.69	558.4	285.98	0.0344	229.1	4.124	5.16	-5.91	1.83
	76.19	-65.26	76.53	0.00	0.0700	12.69	558.3	286.55	0.0346	228.8	4.119	5.17	-5.90	1.83
	77.27	-65.72	76.56	0.00	0.0700	12.70	558.7	286.02	0.0347	232.0	4.175	5.23	-5.75	1.83
	78.19	-65.72	76.56	0.00	0.0699	12.69	558.3	285.82	0.0345	229.3	4.128	5.17	-5.90	1.83
	79.28	-65.26	76.56	0.00	0.0700	12.68	558.1	286.37	0.0345	229.3	4.128	5.18	-5.87	1.83
	80.19	-65.72	76.58	0.00	0.0700	12.69	558.3	285.76	0.0348	230.7	4.153	5.20	-5.82	1.83
	81.22	-65.72	76.56	0.00	0.0699	12.68	558.1	285.71	0.0347	231.6	4.169	5.22	-5.77	1.83
	82.20	-65.26	76.53	0.00	0.0699	12.68	558.1	286.47	0.0351	233.7	4.206	5.28	-5.62	1.83
	83.19	-65.26	76.56	0.00	0.0700	12.69	558.4	286.52	0.0352	234.2	4.215	5.29	-5.60	1.83
	84.20	-65.72	76.56	0.00	0.0700	12.69	558.2	285.81	0.0351	234.4	4.218	5.28	-5.62	1.83
	85.20	-65.72	76.56	249.90	0.0699	12.69	558.2	285.81	0.0354	235.4	4.238	5.30	-5.56	1.83
	86.20	-65.72	76.58	0.00	0.0699	12.69	558.2	285.70	0.0352	235.8	4.245	5.31	-5.53	1.83
	87.19	-65.72	76.58	0.00	0.0700	12.69	558.3	285.74	0.0354	236.2	4.251	5.32	-5.51	1.83
	88.19	-65.72	76.58	0.00	0.0699	12.69	558.3	285.75	0.0352	235.7	4.243	5.31	-5.54	1.83
	89.20	-65.72	76.56	0.00	0.0700	12.68	557.9	285.60	0.0352	234.9	4.229	5.29	-5.58	1.83
	90.19	-65.72	76.56	0.00	0.0699	12.68	558.0	285.70	0.0353	236.8	4.262	5.33	-5.48	1.83
	91.19	-65.72	76.56	0.00	0.0699	12.68	557.9	285.62	0.0352	234.5	4.221	5.28	-5.61	1.83
	92.20	-65.72	76.58	0.00	0.0699	12.67	557.6	285.36	0.0351	234.1	4.213	5.27	-5.63	1.83
	93.20	-65.26	76.58	0.00	0.0699	12.67	557.7	286.05	0.0352	234.5	4.220	5.29	-5.58	1.83
	94.19	-65.26	76.56	0.00	0.0699	12.67	557.5	286.08	0.0352	234.7	4.225	5.30	-5.57	1.83
	95.19	-65.72	76.56	0.00	0.0699	12.68	557.9	285.60	0.0353	235.6	4.240	5.31	-5.55	1.83
