Jun 23 2020 at 20:56:34
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	14.50	-65.72	74.06	0.00	0.0789	15.00	659.8	349.23	0.0386	265.8	4.785	6.19	-3.95	1.37
	15.48	-65.72	74.06	0.00	0.0788	14.97	658.5	348.54	0.0384	264.8	4.766	6.17	-4.00	1.37
	16.50	-65.73	74.06	0.00	0.0786	14.94	657.5	347.95	0.0384	264.6	4.762	6.16	-4.01	1.37
	17.48	-65.25	74.06	0.00	0.0788	14.99	659.6	349.87	0.0386	266.0	4.788	6.21	-3.91	1.37
	18.50	-65.72	74.08	0.00	0.0788	14.98	659.2	348.76	0.0385	265.3	4.775	6.18	-3.98	1.37
	19.48	-65.72	74.06	0.00	0.0786	14.95	657.9	348.20	0.0385	265.3	4.776	6.18	-3.97	1.37
	20.50	-65.26	74.08	0.00	0.0785	14.91	656.2	347.97	0.0383	264.1	4.753	6.16	-4.01	1.37
	21.56	-65.72	74.08	0.00	0.0783	14.88	654.6	346.34	0.0382	263.2	4.737	6.13	-4.08	1.37
	22.48	-65.72	74.06	0.00	0.0781	14.81	651.8	344.97	0.0382	262.1	4.718	6.10	-4.14	1.37
	23.50	-65.72	74.08	0.00	0.0780	14.78	650.5	344.16	0.0381	262.0	4.715	6.10	-4.14	1.37
	24.48	-65.72	74.06	0.00	0.0777	14.70	646.9	342.38	0.0379	260.6	4.691	6.07	-4.21	1.37
	25.50	-65.72	74.06	0.00	0.0774	14.62	643.3	340.48	0.0378	258.9	4.661	6.03	-4.30	1.37
	26.48	-65.72	74.06	0.00	0.0771	14.56	640.8	339.15	0.0377	258.1	4.646	6.01	-4.34	1.37
	27.50	-65.72	74.06	0.00	0.0771	14.57	640.9	339.19	0.0377	258.1	4.645	6.01	-4.34	1.37
	28.48	-65.72	74.03	0.00	0.0769	14.51	638.6	338.11	0.0375	257.4	4.634	6.00	-4.38	1.37
	29.50	-65.26	74.06	0.00	0.0768	14.47	636.7	337.73	0.0376	257.2	4.629	6.00	-4.36	1.37
	30.56	-65.26	74.06	0.00	0.0767	14.44	635.5	337.10	0.0375	256.9	4.625	6.00	-4.37	1.37
	31.48	-65.72	74.06	0.00	0.0765	14.38	632.6	334.82	0.0375	256.1	4.609	5.96	-4.45	1.37
	32.56	-65.72	74.08	0.00	0.0766	14.40	633.7	335.25	0.0375	256.3	4.614	5.97	-4.43	1.37
	33.48	-66.19	74.06	0.00	0.0769	14.49	637.4	336.60	0.0377	257.7	4.638	5.99	-4.39	1.37
	34.50	-65.72	74.06	0.00	0.0767	14.46	636.3	336.78	0.0376	257.8	4.640	6.00	-4.36	1.37
	35.48	-65.72	74.08	0.00	0.0764	14.41	634.1	335.47	0.0375	256.8	4.623	5.98	-4.41	1.37
	36.50	-66.19	74.06	0.00	0.0764	14.37	632.4	333.96	0.0375	256.3	4.613	5.95	-4.47	1.37
	37.48	-65.71	74.08	0.00	0.0766	14.45	635.8	336.40	0.0376	257.6	4.637	6.00	-4.37	1.37
	38.50	-65.72	74.06	0.00	0.0777	14.65	644.7	341.21	0.0381	260.6	4.691	6.07	-4.21	1.37
	39.48	-65.72	74.06	0.00	0.0765	14.43	634.9	336.04	0.0376	257.0	4.626	5.98	-4.40	1.37
	40.50	-65.72	74.06	0.00	0.0771	14.51	638.5	337.93	0.0377	258.1	4.646	6.01	-4.34	1.37
	41.56	-64.82	74.06	0.00	0.0844	16.80	739.0	392.82	0.0388	266.8	4.802	6.24	-3.84	1.37
	42.48	-65.72	74.08	0.00	0.0783	15.10	664.3	351.45	0.0382	263.3	4.739	6.13	-4.08	1.37
	43.50	-65.72	74.08	0.00	0.0787	15.12	665.2	351.96	0.0383	264.3	4.757	6.15	-4.03	1.37
	44.48	-65.72	74.06	0.00	0.0789	15.08	663.5	351.18	0.0384	263.9	4.750	6.14	-4.05	1.37
	45.50	-65.26	74.03	0.00	0.0798	15.33	674.5	357.90	0.0384	264.3	4.758	6.17	-3.99	1.37
	46.48	-65.72	74.06	0.00	0.0811	15.34	674.8	357.16	0.0385	264.5	4.761	6.16	-4.02	1.37
	47.50	-65.72	74.06	0.00	0.0820	15.68	690.0	365.17	0.0386	265.3	4.776	6.18	-3.97	1.37
	48.48	-65.72	74.08	0.00	0.0804	15.77	693.9	367.10	0.0385	265.7	4.782	6.18	-3.96	1.37
	49.50	-65.72	74.06	0.00	0.0913	15.99	703.5	372.32	0.0386	264.0	4.751	6.15	-4.04	1.37
	50.48	-65.26	74.06	0.00	0.0905	18.64	820.4	435.14	0.0385	265.5	4.779	6.20	-3.94	1.37
	51.50	-65.72	74.06	0.00	0.0775	14.94	657.2	347.83	0.0374	258.4	4.651	6.02	-4.33	1.37
	52.50	-65.72	74.06	0.00	0.0762	14.24	626.5	331.56	0.0370	251.9	4.534	5.87	-4.66	1.37
	53.48	-65.72	74.03	0.00	0.0765	14.48	636.9	337.22	0.0373	255.6	4.602	5.96	-4.47	1.37
	54.50	-65.72	74.06	0.00	0.0819	14.55	640.3	338.88	0.0388	257.7	4.638	6.00	-4.36	1.37
	55.48	-65.26	74.06	0.00	0.0813	15.70	690.9	366.48	0.0384	263.9	4.750	6.16	-4.02	1.37
	56.50	-65.72	74.08	0.00	0.0828	15.86	697.9	369.23	0.0386	265.0	4.770	6.17	-3.99	1.37
	57.48	-65.26	74.06	0.00	0.0783	14.86	653.8	346.78	0.0380	261.4	4.706	6.10	-4.14	1.37
	58.50	-65.26	74.08	0.00	0.0800	15.38	676.8	358.84	0.0383	264.1	4.755	6.16	-4.00	1.37
	59.48	-65.72	74.08	0.00	0.0821	15.91	700.0	370.35	0.0386	265.6	4.781	6.18	-3.96	1.37
	60.50	-65.72	74.08	0.00	0.0900	16.49	725.6	383.89	0.0385	263.0	4.734	6.12	-4.09	1.37
	61.48	-65.72	74.06	0.00	0.0900	17.55	772.1	408.66	0.0388	265.3	4.775	6.18	-3.98	1.37
	62.50	-65.72	74.06	0.00	0.0863	18.04	793.6	420.03	0.0388	268.0	4.824	6.24	-3.84	1.37
	63.50	-65.72	74.06	0.00	0.0853	16.48	725.0	383.69	0.0388	268.1	4.826	6.24	-3.83	1.37
	64.48	-65.72	74.06	0.00	0.0889	17.25	758.9	401.64	0.0391	270.2	4.863	6.29	-3.73	1.37
	65.50	-65.26	74.03	0.00	0.0876	17.62	775.5	411.47	0.0391	270.7	4.872	6.32	-3.68	1.37
	66.48	-65.72	74.08	0.00	0.0830	16.05	706.2	373.62	0.0389	268.8	4.838	6.26	-3.80	1.37
	67.50	-65.72	74.03	0.00	0.0834	16.15	710.4	376.12	0.0390	268.7	4.837	6.26	-3.81	1.37
	68.48	-65.26	74.03	0.00	0.0800	16.26	715.3	379.56	0.0380	264.2	4.755	6.17	-4.00	1.37
	69.50	-65.72	74.03	0.00	0.0815	17.03	749.4	396.75	0.0382	269.9	4.857	6.29	-3.75	1.37
	70.48	-65.72	74.06	0.00	0.0798	14.52	639.0	338.22	0.0381	256.9	4.624	5.98	-4.40	1.37
	71.50	-65.26	74.06	0.00	0.0844	15.28	672.5	356.72	0.0382	263.1	4.735	6.14	-4.06	1.37
	72.56	-65.72	74.06	0.00	0.0818	15.75	693.1	366.82	0.0384	263.9	4.750	6.15	-4.05	1.37
	73.50	-65.73	74.08	0.00	0.0804	15.20	668.6	353.73	0.0384	262.4	4.722	6.11	-4.12	1.37
	74.50	-65.72	74.06	0.00	0.0829	15.92	700.4	370.67	0.0387	266.7	4.800	6.21	-3.91	1.37
	75.48	-65.71	74.03	0.00	0.0775	15.02	660.9	349.93	0.0376	259.3	4.667	6.04	-4.28	1.37
	76.50	-65.72	74.06	0.00	0.0783	14.70	647.0	342.41	0.0377	257.5	4.635	6.00	-4.37	1.37
	77.48	-65.72	74.06	0.00	0.0802	15.32	674.2	356.82	0.0383	262.9	4.733	6.12	-4.09	1.37
	78.50	-65.72	74.06	0.00	0.0802	15.21	669.3	354.24	0.0383	262.3	4.722	6.11	-4.13	1.37
	79.48	-66.19	74.06	0.00	0.0798	15.23	670.1	353.85	0.0379	260.1	4.682	6.04	-4.27	1.37
	80.50	-65.72	74.06	0.00	0.0792	15.04	661.7	350.19	0.0378	259.5	4.672	6.04	-4.27	1.37
	81.50	-65.72	74.06	0.00	0.0794	15.17	667.4	353.23	0.0378	259.6	4.672	6.04	-4.27	1.37
	82.50	-65.72	74.06	0.00	0.0811	15.61	686.8	363.51	0.0381	262.5	4.725	6.11	-4.12	1.37
	83.50	-65.72	74.03	0.00	0.0815	15.80	695.4	368.17	0.0381	263.1	4.736	6.13	-4.08	1.37
	84.48	-65.26	74.06	0.00	0.0794	15.18	668.1	354.37	0.0380	260.7	4.692	6.08	-4.18	1.37
	85.50	-65.71	74.06	0.00	0.0828	15.70	690.9	365.64	0.0383	262.8	4.731	6.12	-4.10	1.37
	86.48	-65.72	74.06	0.00	0.0830	16.21	713.0	377.39	0.0382	263.4	4.742	6.14	-4.07	1.37
	87.50	-65.73	74.06	0.00	0.0823	15.83	696.6	368.68	0.0381	261.8	4.712	6.10	-4.15	1.37
	88.48	-65.72	74.06	0.00	0.0833	16.16	710.9	376.25	0.0383	263.3	4.739	6.13	-4.08	1.37
	89.50	-65.72	74.06	0.00	0.0836	16.26	715.5	378.69	0.0387	264.8	4.767	6.17	-4.00	1.37
	90.48	-66.19	74.06	0.00	0.0822	15.60	686.6	362.55	0.0384	261.2	4.701	6.07	-4.21	1.37
	91.50	-65.72	74.08	0.00	0.0829	15.52	682.8	361.22	0.0386	263.2	4.738	6.13	-4.08	1.37
	92.56	-65.72	74.06	0.00	0.0828	16.03	705.2	373.25	0.0384	265.2	4.774	6.18	-3.98	1.37
	93.50	-65.72	74.06	0.00	0.0814	15.59	686.1	363.12	0.0381	261.1	4.700	6.08	-4.19	1.37
	94.50	-65.72	74.08	0.00	0.0811	15.69	690.2	365.18	0.0381	262.8	4.730	6.12	-4.10	1.37
	95.50	-65.26	74.06	0.00	0.0844	15.91	700.0	371.28	0.0384	263.4	4.741	6.15	-4.04	1.37
	96.50	-65.72	74.03	0.00	0.0854	16.95	746.0	394.94	0.0381	262.7	4.729	6.12	-4.11	1.37
	97.48	-65.26	74.06	0.00	0.0859	16.64	732.2	388.35	0.0380	261.2	4.702	6.10	-4.15	1.37
	98.50	-65.72	74.06	0.00	0.0964	19.98	879.2	465.33	0.0386	265.9	4.785	6.19	-3.95	1.37
	99.48	-65.72	74.11	0.00	0.0817	15.84	696.9	368.58	0.0380	260.8	4.695	6.07	-4.20	1.37
