Jun 17 2020 at 20:34:16
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	37.00	-65.72	75.67	0.00	0.0758	14.32	630.3	326.46	0.0172	100.9	1.816	2.30	-16.19	1.43
	38.02	-65.72	75.67	0.00	0.0768	14.36	632.0	327.35	0.0172	101.2	1.821	2.31	-16.16	1.43
	39.00	-65.72	75.67	0.00	0.0751	13.91	611.9	316.95	0.0171	100.3	1.805	2.29	-16.26	1.43
	40.02	-65.72	75.67	0.00	0.0749	13.92	612.5	317.24	0.0171	100.5	1.809	2.29	-16.23	1.43
	41.00	-65.72	75.67	0.00	0.0757	14.17	623.3	322.84	0.0171	100.4	1.808	2.29	-16.24	1.43
	42.02	-65.72	75.67	0.00	0.0751	13.97	614.6	318.36	0.0170	100.2	1.804	2.28	-16.27	1.43
	43.00	-65.72	75.65	0.00	0.0741	13.77	605.7	313.86	0.0171	100.3	1.806	2.29	-16.26	1.43
	44.02	-65.72	75.67	0.00	0.0754	13.98	615.3	318.71	0.0174	102.1	1.837	2.33	-16.05	1.43
	45.00	-65.72	75.67	0.00	0.0772	14.41	633.9	328.34	0.0174	102.3	1.841	2.33	-16.03	1.43
	46.02	-65.72	75.67	0.00	0.0759	13.99	615.7	318.92	0.0172	101.4	1.825	2.31	-16.13	1.43
	47.08	-65.72	75.67	0.00	0.0781	14.44	635.6	329.20	0.0175	102.2	1.839	2.33	-16.04	1.43
	48.02	-65.72	75.67	0.00	0.0766	14.26	627.6	325.08	0.0174	102.8	1.850	2.34	-15.97	1.43
	49.02	-65.73	75.62	0.00	0.0721	13.23	582.1	301.70	0.0167	98.4	1.771	2.24	-16.49	1.43
	50.02	-66.19	75.67	0.00	0.0721	13.24	582.4	300.96	0.0168	98.7	1.777	2.24	-16.47	1.43
	51.02	-65.72	75.65	0.00	0.0723	13.28	584.1	302.65	0.0169	98.8	1.779	2.25	-16.43	1.43
	52.02	-65.72	75.67	0.00	0.0723	13.28	584.4	302.69	0.0169	99.1	1.783	2.26	-16.41	1.43
	53.02	-65.72	75.70	0.00	0.0720	13.21	581.3	301.01	0.0167	98.2	1.767	2.24	-16.52	1.43
	54.02	-65.72	75.67	0.00	0.0721	13.28	584.4	302.71	0.0168	98.9	1.780	2.25	-16.43	1.43
	55.02	-65.26	75.67	0.00	0.0720	13.20	580.8	301.51	0.0168	98.5	1.774	2.25	-16.44	1.43
	56.00	-66.20	75.70	0.00	0.0739	13.62	599.4	309.67	0.0171	100.1	1.802	2.28	-16.31	1.43
	57.02	-65.72	75.67	0.00	0.0721	13.39	589.3	305.23	0.0168	99.6	1.793	2.27	-16.34	1.43
	58.00	-65.72	75.67	0.00	0.0749	13.74	604.6	313.17	0.0171	100.2	1.804	2.28	-16.27	1.43
	59.02	-65.72	75.67	0.00	0.0742	13.90	611.6	316.81	0.0170	100.6	1.812	2.29	-16.22	1.43
	60.00	-65.73	75.67	0.00	0.0733	13.45	591.9	306.55	0.0169	99.5	1.790	2.27	-16.36	1.43
	61.02	-65.72	75.67	0.00	0.0730	13.63	599.9	310.72	0.0170	100.6	1.811	2.29	-16.22	1.43
	62.00	-65.72	75.67	0.00	0.0728	13.38	588.7	304.94	0.0170	100.3	1.805	2.29	-16.26	1.43
	63.02	-65.72	75.70	0.00	0.0728	13.30	585.4	303.11	0.0171	100.4	1.806	2.29	-16.25	1.43
	64.00	-64.82	75.70	0.00	0.0734	13.57	597.3	310.61	0.0172	101.3	1.824	2.32	-16.08	1.43
	65.02	-65.72	75.67	0.00	0.0730	13.57	596.9	309.19	0.0170	101.3	1.823	2.31	-16.14	1.43
	66.08	-65.72	75.67	0.00	0.0729	13.50	594.0	307.66	0.0171	100.5	1.810	2.29	-16.23	1.43
	67.02	-65.26	75.67	0.00	0.0720	13.22	581.8	302.04	0.0170	99.5	1.792	2.27	-16.32	1.43
	68.02	-65.72	75.70	0.00	0.0722	13.28	584.3	302.53	0.0170	100.0	1.799	2.28	-16.30	1.43
	69.02	-65.72	75.70	0.00	0.0722	13.24	582.7	301.71	0.0170	99.7	1.795	2.27	-16.33	1.43
	70.02	-65.72	75.67	0.00	0.0731	13.35	587.3	304.22	0.0171	100.2	1.804	2.28	-16.27	1.43
	71.02	-65.72	75.67	0.00	0.0724	13.35	587.3	304.19	0.0169	99.9	1.798	2.28	-16.31	1.43
	72.02	-65.72	75.67	0.00	0.0720	13.24	582.5	301.73	0.0169	99.4	1.790	2.27	-16.36	1.43
	73.02	-65.72	75.67	0.00	0.0720	13.22	581.7	301.30	0.0169	99.7	1.795	2.27	-16.33	1.43
	74.02	-65.72	75.67	0.00	0.0725	13.30	585.0	303.03	0.0170	100.1	1.802	2.28	-16.28	1.43
	75.02	-65.72	75.67	0.00	0.0725	13.33	586.3	303.69	0.0171	100.2	1.803	2.28	-16.27	1.43
	76.02	-65.72	75.67	0.00	0.0729	13.41	590.0	305.61	0.0173	101.9	1.835	2.32	-16.06	1.43
	77.00	-65.72	75.67	0.00	0.0727	13.37	588.4	304.75	0.0172	101.6	1.828	2.31	-16.11	1.43
	78.02	-65.72	75.70	0.00	0.0728	13.40	589.4	305.20	0.0172	101.5	1.826	2.31	-16.12	1.43
	79.00	-65.72	75.67	0.00	0.0724	13.32	586.1	303.59	0.0172	101.7	1.830	2.32	-16.09	1.43
	80.02	-65.72	75.67	0.00	0.0728	13.37	588.2	304.68	0.0172	101.1	1.820	2.30	-16.16	1.43
	81.00	-65.72	75.70	0.00	0.0727	13.37	588.2	304.57	0.0172	100.9	1.816	2.30	-16.19	1.43
	82.02	-65.72	75.70	0.00	0.0727	13.39	589.2	305.07	0.0171	101.0	1.819	2.30	-16.17	1.43
	83.08	-65.72	75.65	0.00	0.0736	13.59	597.8	309.75	0.0177	105.5	1.899	2.41	-15.65	1.43
	84.02	-65.72	75.67	0.00	0.0725	13.36	587.7	304.42	0.0172	101.2	1.822	2.31	-16.15	1.43
	85.08	-65.72	75.67	0.00	0.0722	13.24	582.6	301.76	0.0171	100.9	1.816	2.30	-16.19	1.43
	86.02	-65.72	75.70	0.00	0.0723	13.32	585.9	303.37	0.0172	100.9	1.817	2.30	-16.18	1.43
	87.02	-65.72	75.70	0.00	0.0725	13.32	586.2	303.55	0.0172	101.4	1.826	2.31	-16.13	1.43
	88.02	-65.26	75.67	0.00	0.0733	13.46	592.2	307.41	0.0175	103.1	1.855	2.35	-15.90	1.43
	89.02	-65.72	75.70	0.00	0.0728	13.46	592.2	306.62	0.0173	102.4	1.844	2.33	-16.01	1.43
	90.02	-65.72	75.67	0.00	0.0723	13.34	587.1	304.11	0.0171	101.9	1.835	2.32	-16.07	1.43
	91.02	-65.72	75.70	0.00	0.0721	13.22	581.7	301.21	0.0171	100.5	1.810	2.29	-16.23	1.43
	92.02	-65.72	75.67	0.00	0.0724	13.28	584.2	302.57	0.0172	100.9	1.817	2.30	-16.18	1.43
	93.02	-65.72	75.70	0.00	0.0729	13.36	587.7	304.32	0.0175	101.7	1.831	2.32	-16.09	1.43
	94.00	-65.72	75.67	0.00	0.0732	13.50	594.1	307.71	0.0175	103.8	1.869	2.37	-15.85	1.43
	95.02	-65.26	75.67	0.00	0.0727	13.39	589.3	305.90	0.0173	102.0	1.836	2.33	-16.03	1.43
	96.00	-65.71	75.67	0.00	0.0727	13.39	589.4	305.28	0.0173	102.3	1.842	2.33	-16.02	1.43
	97.02	-65.72	75.67	0.00	0.0727	13.38	588.6	304.88	0.0174	102.7	1.849	2.34	-15.97	1.43
	98.00	-65.72	75.67	0.00	0.0731	13.45	592.0	306.64	0.0176	103.9	1.871	2.37	-15.83	1.43
	99.02	-65.72	75.62	0.00	0.0726	13.35	587.3	304.41	0.0175	102.5	1.844	2.34	-16.00	1.43
	100.00	-65.72	75.70	0.00	0.0730	13.45	591.9	306.49	0.0175	104.1	1.874	2.37	-15.81	1.43
	101.02	-65.26	75.67	0.00	0.0727	13.33	586.3	304.36	0.0175	103.0	1.854	2.35	-15.91	1.43
	102.09	-65.72	75.67	0.00	0.0728	13.37	588.5	304.82	0.0175	103.3	1.860	2.35	-15.90	1.43
	103.02	-65.72	75.67	0.00	0.0727	13.37	588.3	304.72	0.0175	103.1	1.856	2.35	-15.93	1.43
	104.02	-65.72	75.67	0.00	0.0727	13.38	588.8	304.97	0.0175	103.1	1.855	2.35	-15.93	1.43
	105.02	-65.26	75.67	0.00	0.0726	13.35	587.3	304.85	0.0175	103.1	1.855	2.35	-15.90	1.43
	106.02	-65.72	75.70	0.00	0.0725	13.35	587.3	304.12	0.0174	103.1	1.855	2.35	-15.93	1.43
	107.02	-65.72	75.67	0.00	0.0726	13.37	588.2	304.65	0.0176	103.5	1.862	2.36	-15.89	1.43
	108.02	-65.72	75.67	0.00	0.0729	13.43	590.8	305.99	0.0175	103.5	1.863	2.36	-15.88	1.43
	109.02	-65.72	75.67	0.00	0.0728	13.38	588.5	304.84	0.0176	103.8	1.868	2.37	-15.85	1.43
	110.02	-65.72	75.70	0.00	0.0728	13.38	588.8	304.88	0.0176	104.0	1.872	2.37	-15.83	1.43
	111.02	-65.72	75.67	0.00	0.0728	13.45	591.7	306.45	0.0176	103.6	1.865	2.36	-15.87	1.43
