Jun 12 2020 at 10:53:23
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	54.86	-65.72	76.61	0.00	0.0686	12.37	544.5	278.57	0.0401	272.5	4.906	6.13	-3.62	1.75
	55.86	-65.72	76.58	0.00	0.0687	12.41	545.9	279.41	0.0391	267.7	4.819	6.03	-3.85	1.75
	56.86	-65.72	76.58	0.00	0.0686	12.37	544.1	278.47	0.0402	277.7	4.998	6.25	-3.37	1.75
	57.86	-65.72	76.58	0.00	0.0687	12.40	545.4	279.16	0.0394	269.7	4.854	6.07	-3.76	1.75
	58.86	-65.72	76.56	0.00	0.0688	12.40	545.6	279.36	0.0395	270.7	4.872	6.10	-3.71	1.76
	59.86	-65.26	76.56	0.00	0.0687	12.35	543.6	278.93	0.0398	273.8	4.929	6.18	-3.52	1.75
	60.86	-65.72	76.58	0.00	0.0687	12.39	545.0	278.92	0.0400	277.9	5.003	6.26	-3.35	1.75
	61.86	-65.72	76.61	0.00	0.0686	12.39	545.0	278.86	0.0396	271.9	4.894	6.12	-3.65	1.75
	62.86	-65.72	76.58	0.00	0.0687	12.39	545.3	279.10	0.0396	270.8	4.874	6.10	-3.70	1.75
	63.86	-65.72	76.58	0.00	0.0687	12.38	544.8	278.84	0.0397	274.3	4.937	6.18	-3.53	1.76
	64.86	-65.72	76.61	0.00	0.0687	12.39	545.0	278.84	0.0399	274.4	4.939	6.18	-3.53	1.76
	65.86	-65.72	76.61	0.00	0.0687	12.39	545.0	278.82	0.0398	274.3	4.937	6.17	-3.53	1.76
	66.86	-65.72	76.61	0.00	0.0687	12.39	545.2	278.92	0.0398	274.3	4.937	6.17	-3.53	1.76
	67.94	-65.72	76.61	0.00	0.0687	12.39	545.1	278.87	0.0401	276.8	4.983	6.23	-3.41	1.76
	68.86	-65.72	76.58	0.00	0.0687	12.38	544.7	278.77	0.0402	278.0	5.004	6.26	-3.35	1.76
	69.94	-65.73	76.58	0.00	0.0686	12.39	545.0	278.90	0.0404	278.9	5.020	6.28	-3.31	1.76
	70.86	-65.72	76.61	0.00	0.0687	12.37	544.5	278.56	0.0405	281.3	5.063	6.33	-3.19	1.76
	71.88	-65.72	76.58	0.00	0.0687	12.38	544.6	278.75	0.0406	281.1	5.059	6.33	-3.20	1.76
	72.86	-65.72	76.56	0.00	0.0686	12.37	544.2	278.64	0.0408	282.3	5.081	6.36	-3.15	1.76
	73.88	-65.26	76.58	0.00	0.0683	12.35	543.3	278.70	0.0426	287.2	5.169	6.48	-2.89	1.76
	74.86	-65.72	76.64	0.00	0.0686	12.37	544.1	278.26	0.0409	283.3	5.099	6.38	-3.10	1.76
	75.88	-65.73	76.53	0.00	0.0685	12.36	543.7	278.43	0.0415	286.8	5.163	6.46	-2.93	1.76
	76.86	-65.72	76.61	0.00	0.0685	12.36	543.9	278.30	0.0416	284.8	5.127	6.41	-3.03	1.76
	77.88	-65.72	76.61	0.00	0.0686	12.35	543.3	277.99	0.0412	286.3	5.153	6.44	-2.96	1.76
	78.86	-65.72	76.61	0.00	0.0685	12.35	543.4	278.01	0.0413	286.9	5.165	6.46	-2.93	1.76
	79.88	-65.72	76.58	0.00	0.0685	12.35	543.4	278.09	0.0417	287.3	5.172	6.47	-2.91	1.76
	80.86	-65.72	76.58	0.00	0.0685	12.35	543.5	278.14	0.0415	287.5	5.176	6.48	-2.90	1.76
	81.88	-65.73	76.58	0.00	0.0685	12.34	543.0	277.90	0.0416	291.0	5.237	6.55	-2.74	1.76
	82.86	-65.26	76.58	0.00	0.0684	12.33	542.7	278.36	0.0423	293.6	5.285	6.63	-2.59	1.76
	83.88	-65.26	76.61	0.00	0.0685	12.32	542.1	277.96	0.0420	299.4	5.389	6.75	-2.33	1.76
	84.86	-65.72	76.58	0.00	0.0685	12.34	542.9	277.86	0.0420	294.9	5.308	6.64	-2.56	1.76
	85.88	-65.25	76.61	0.00	0.0684	12.34	542.8	278.31	0.0420	293.3	5.279	6.62	-2.60	1.76
	86.86	-65.24	76.61	0.00	0.0684	12.33	542.4	278.16	0.0420	293.4	5.282	6.62	-2.59	1.76
	87.86	-65.72	76.61	0.00	0.0684	12.33	542.5	277.54	0.0422	296.4	5.335	6.67	-2.49	1.76
	88.86	-65.72	76.61	0.00	0.0684	12.33	542.4	277.49	0.0423	295.8	5.325	6.66	-2.52	1.76
	89.86	-65.72	76.56	0.00	0.0683	12.32	542.0	277.47	0.0428	298.7	5.377	6.73	-2.39	1.76
	90.86	-65.73	76.58	0.00	0.0683	12.32	541.9	277.32	0.0432	298.8	5.379	6.73	-2.38	1.76
	91.86	-65.72	76.58	0.00	0.0683	12.32	541.9	277.33	0.0427	299.7	5.395	6.75	-2.34	1.76
	92.86	-65.72	76.61	0.00	0.0684	12.31	541.7	277.17	0.0427	300.6	5.412	6.77	-2.30	1.76
	93.86	-65.72	76.58	0.00	0.0684	12.32	541.9	277.36	0.0427	299.4	5.389	6.74	-2.35	1.76
	94.86	-65.72	76.58	0.00	0.0684	12.31	541.6	277.20	0.0428	301.2	5.422	6.78	-2.27	1.76
	95.86	-65.26	76.58	0.00	0.0683	12.31	541.5	277.73	0.0429	301.2	5.422	6.80	-2.24	1.76
	96.94	-65.27	76.56	0.00	0.0683	12.29	540.8	277.47	0.0433	304.7	5.485	6.88	-2.09	1.76
	97.86	-65.26	76.58	0.00	0.0683	12.30	541.1	277.54	0.0432	304.6	5.483	6.88	-2.09	1.76
	98.94	-65.72	76.58	0.00	0.0683	12.30	541.1	276.92	0.0433	305.2	5.494	6.87	-2.09	1.76
	99.86	-65.26	76.58	0.00	0.0682	12.29	540.8	277.41	0.0434	306.0	5.508	6.91	-2.03	1.76
	100.88	-65.26	76.56	0.00	0.0681	12.24	538.7	276.40	0.0447	324.4	5.839	7.32	-1.24	1.76
	101.86	-65.72	76.61	0.00	0.0683	12.28	540.5	276.52	0.0438	310.4	5.587	6.99	-1.87	1.76
	102.88	-65.72	76.61	0.00	0.0682	12.29	540.8	276.71	0.0438	308.9	5.560	6.95	-1.93	1.76
	103.86	-65.72	76.58	0.00	0.0682	12.28	540.3	276.54	0.0439	309.7	5.574	6.97	-1.90	1.76
	104.88	-65.72	76.58	0.00	0.0682	12.28	540.3	276.53	0.0440	310.9	5.596	7.00	-1.84	1.76
	105.86	-65.72	76.61	0.00	0.0682	12.28	540.2	276.37	0.0442	312.7	5.628	7.04	-1.77	1.76
	106.88	-65.26	76.56	0.00	0.0681	12.27	539.7	276.93	0.0445	314.0	5.651	7.09	-1.68	1.76
	107.86	-65.72	76.58	0.00	0.0682	12.27	539.7	276.22	0.0444	314.4	5.660	7.08	-1.69	1.76
	108.88	-65.72	76.58	0.00	0.0682	12.27	539.7	276.21	0.0445	316.4	5.695	7.12	-1.61	1.76
