Jun 12 2020 at 10:35:28
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	42.03	-66.19	76.64	0.00	0.0689	12.44	547.3	279.26	0.0327	214.3	3.857	4.81	-6.82	1.74
	43.05	-65.73	76.66	0.00	0.0689	12.43	547.1	279.70	0.0327	216.3	3.893	4.87	-6.67	1.74
	44.03	-65.72	76.66	0.00	0.0689	12.42	546.6	279.44	0.0328	214.8	3.867	4.83	-6.75	1.74
	45.05	-65.72	76.64	0.00	0.0688	12.42	546.4	279.47	0.0329	215.2	3.874	4.84	-6.73	1.74
	46.03	-66.19	76.64	0.00	0.0688	12.41	546.1	278.67	0.0329	216.8	3.902	4.87	-6.66	1.74
	47.05	-65.72	76.66	0.00	0.0688	12.41	546.1	279.21	0.0330	217.6	3.917	4.90	-6.58	1.74
	48.03	-65.72	76.64	0.00	0.0689	12.43	547.1	279.80	0.0331	218.1	3.926	4.91	-6.55	1.74
	49.05	-65.72	76.66	0.00	0.0688	12.41	546.2	279.24	0.0333	218.9	3.940	4.92	-6.51	1.74
	50.11	-65.72	76.64	0.00	0.0689	12.42	546.7	279.59	0.0333	219.5	3.951	4.94	-6.47	1.74
	51.03	-65.72	76.61	0.00	0.0688	12.40	545.8	279.26	0.0335	220.6	3.971	4.97	-6.41	1.74
	52.05	-65.26	76.66	0.00	0.0689	12.41	546.1	279.84	0.0336	221.9	3.995	5.00	-6.30	1.74
	53.03	-65.72	76.61	0.00	0.0687	12.40	545.5	279.11	0.0340	223.4	4.022	5.03	-6.24	1.74
	54.05	-65.72	76.61	0.00	0.0688	12.40	545.7	279.19	0.0338	223.8	4.028	5.04	-6.22	1.74
	55.03	-65.72	76.61	0.00	0.0687	12.38	544.8	278.76	0.0340	223.4	4.021	5.03	-6.24	1.74
	56.05	-65.72	76.58	0.00	0.0687	12.38	544.9	278.90	0.0343	226.1	4.070	5.09	-6.08	1.74
	57.03	-65.72	76.61	0.00	0.0687	12.41	546.1	279.38	0.0339	225.6	4.061	5.08	-6.11	1.74
	58.05	-65.72	76.64	0.00	0.0688	12.41	546.2	279.35	0.0342	226.7	4.080	5.10	-6.05	1.74
	59.03	-66.19	76.64	0.00	0.0687	12.40	545.8	278.51	0.0342	226.6	4.079	5.09	-6.09	1.74
	60.05	-65.72	76.64	0.00	0.0687	12.41	545.9	279.19	0.0343	227.4	4.094	5.12	-6.01	1.74
	61.03	-65.72	76.64	0.00	0.0688	12.40	545.6	279.07	0.0344	228.1	4.105	5.13	-5.97	1.74
	62.05	-65.72	76.64	0.00	0.0687	12.38	544.8	278.66	0.0346	229.8	4.137	5.17	-5.87	1.74
	63.03	-65.72	76.64	0.00	0.0687	12.40	545.5	279.02	0.0343	224.4	4.040	5.05	-6.18	1.74
	64.05	-65.72	76.64	0.00	0.0687	12.41	545.9	279.19	0.0340	229.1	4.124	5.16	-5.91	1.74
	65.03	-65.72	76.64	0.00	0.0688	12.40	545.5	278.98	0.0349	230.4	4.147	5.18	-5.84	1.74
	66.05	-65.72	76.64	0.00	0.0687	12.41	545.9	279.20	0.0342	231.6	4.169	5.21	-5.77	1.74
	67.03	-65.72	76.64	0.00	0.0687	12.40	545.8	279.15	0.0346	230.2	4.144	5.18	-5.85	1.74
	68.05	-65.26	76.64	0.00	0.0688	12.40	545.6	279.66	0.0345	228.8	4.118	5.16	-5.90	1.74
	69.11	-65.26	76.66	0.00	0.0687	12.40	545.4	279.48	0.0344	228.9	4.120	5.16	-5.90	1.74
	70.05	-65.72	76.64	0.00	0.0688	12.40	545.6	279.07	0.0346	230.3	4.145	5.18	-5.85	1.74
	71.03	-65.72	76.64	0.00	0.0688	12.39	545.0	278.74	0.0348	229.7	4.134	5.17	-5.88	1.74
	72.05	-65.72	76.61	0.00	0.0687	12.38	544.7	278.68	0.0347	231.0	4.159	5.20	-5.80	1.74
	73.03	-65.72	76.64	0.00	0.0687	12.38	544.9	278.70	0.0346	230.0	4.139	5.18	-5.86	1.74
	74.05	-65.72	76.64	0.00	0.0687	12.40	545.6	279.04	0.0346	230.1	4.141	5.18	-5.86	1.75
	75.03	-65.72	76.61	0.00	0.0687	12.38	544.8	278.76	0.0347	230.5	4.148	5.19	-5.83	1.75
	76.05	-65.72	76.61	0.00	0.0687	12.40	545.4	279.04	0.0349	231.6	4.169	5.21	-5.77	1.74
	77.11	-65.72	76.61	0.00	0.0688	12.41	546.2	279.46	0.0349	232.8	4.190	5.24	-5.70	1.74
	78.05	-65.26	76.66	0.00	0.0687	12.39	545.3	279.43	0.0347	233.2	4.198	5.26	-5.65	1.74
	79.11	-65.72	76.64	0.00	0.0686	12.38	544.8	278.64	0.0354	235.8	4.245	5.31	-5.53	1.74
	80.05	-65.72	76.64	0.00	0.0686	12.38	544.9	278.67	0.0352	235.0	4.230	5.29	-5.58	1.75
	81.05	-65.72	76.61	0.00	0.0687	12.40	545.5	279.08	0.0351	234.6	4.223	5.28	-5.60	1.75
	82.03	-65.72	76.64	0.00	0.0687	12.39	545.2	278.87	0.0353	235.9	4.246	5.31	-5.53	1.75
	83.05	-65.72	76.64	0.00	0.0687	12.39	545.0	278.72	0.0347	232.6	4.186	5.23	-5.72	1.75
	84.03	-65.72	76.64	0.00	0.0688	12.40	545.5	279.01	0.0354	236.6	4.259	5.33	-5.49	1.75
	85.05	-65.72	76.64	0.00	0.0687	12.41	546.0	279.24	0.0354	237.3	4.272	5.34	-5.45	1.75
