Jun 12 2020 at 10:41:19
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	44.08	-65.26	76.64	0.00	0.0693	12.55	552.3	283.10	0.0278	177.2	3.190	4.00	-9.20	1.77
	45.09	-65.26	76.61	0.00	0.0693	12.53	551.3	282.69	0.0277	176.3	3.174	3.98	-9.27	1.77
	46.08	-65.26	76.61	0.00	0.0694	12.55	552.0	283.03	0.0279	177.0	3.185	3.99	-9.22	1.77
	47.09	-65.26	76.64	0.00	0.0694	12.55	552.4	283.14	0.0279	177.2	3.189	4.00	-9.21	1.77
	48.08	-65.72	76.64	0.00	0.0694	12.55	552.1	282.39	0.0280	177.9	3.202	4.00	-9.18	1.77
	49.09	-65.26	76.64	0.00	0.0693	12.54	551.7	282.82	0.0279	177.0	3.186	3.99	-9.22	1.77
	50.08	-65.72	76.64	0.00	0.0694	12.55	552.1	282.38	0.0280	177.6	3.196	4.00	-9.20	1.77
	51.09	-66.20	76.64	0.00	0.0694	12.54	551.8	281.58	0.0281	177.8	3.201	3.99	-9.22	1.77
	52.08	-65.72	76.64	0.00	0.0694	12.55	552.0	282.34	0.0280	177.6	3.196	4.00	-9.20	1.77
	53.09	-65.72	76.61	0.00	0.0693	12.54	551.6	282.20	0.0279	177.3	3.191	3.99	-9.23	1.77
	54.16	-66.19	76.64	0.00	0.0694	12.54	551.8	281.56	0.0280	177.8	3.200	3.99	-9.22	1.77
	55.08	-65.72	76.61	0.00	0.0694	12.54	551.7	282.27	0.0281	178.1	3.205	4.01	-9.17	1.77
	56.08	-65.72	76.61	0.00	0.0694	12.55	552.1	282.49	0.0281	178.6	3.215	4.02	-9.13	1.77
	57.08	-65.71	76.66	0.00	0.0693	12.53	551.5	281.98	0.0280	177.8	3.200	4.00	-9.19	1.77
	58.08	-65.26	76.66	0.00	0.0694	12.57	553.1	283.40	0.0281	180.8	3.254	4.08	-8.95	1.77
	59.08	-65.72	76.61	0.00	0.0694	12.55	552.3	282.59	0.0280	178.5	3.212	4.02	-9.14	1.77
	60.16	-65.72	76.61	0.00	0.0694	12.53	551.4	282.09	0.0280	177.5	3.196	4.00	-9.21	1.77
	61.08	-65.72	76.64	0.00	0.0693	12.55	552.0	282.33	0.0280	178.0	3.203	4.00	-9.18	1.77
	62.16	-65.72	76.64	0.00	0.0694	12.56	552.4	282.55	0.0282	179.1	3.224	4.03	-9.09	1.77
	63.08	-65.71	76.64	0.00	0.0694	12.55	552.1	282.36	0.0281	178.4	3.212	4.02	-9.14	1.77
	64.09	-66.20	76.64	0.00	0.0694	12.56	552.6	281.96	0.0281	178.8	3.219	4.01	-9.14	1.77
	65.08	-65.72	76.61	0.00	0.0694	12.56	552.4	282.63	0.0281	178.8	3.219	4.03	-9.12	1.77
	66.09	-65.72	76.64	0.00	0.0694	12.56	552.5	282.59	0.0281	179.1	3.224	4.03	-9.10	1.77
	67.08	-65.72	76.64	0.00	0.0694	12.56	552.5	282.57	0.0282	179.3	3.227	4.03	-9.08	1.77
	68.09	-65.72	76.61	0.00	0.0694	12.55	552.2	282.52	0.0281	178.9	3.220	4.03	-9.11	1.77
	69.08	-66.19	76.58	0.00	0.0694	12.55	552.4	282.09	0.0282	179.1	3.223	4.02	-9.13	1.77
	70.09	-65.26	76.64	0.00	0.0695	12.56	552.7	283.31	0.0281	179.4	3.230	4.05	-9.04	1.77
	71.08	-65.26	76.61	0.00	0.0694	12.55	552.2	283.15	0.0281	179.0	3.223	4.04	-9.07	1.77
	72.09	-65.72	76.64	0.00	0.0694	12.56	552.7	282.69	0.0282	179.8	3.237	4.05	-9.04	1.77
	73.08	-65.72	76.64	0.00	0.0694	12.55	552.2	282.45	0.0283	180.0	3.240	4.05	-9.03	1.77
	74.09	-66.20	76.61	0.00	0.0694	12.55	552.2	281.89	0.0282	179.7	3.235	4.04	-9.08	1.77
	75.08	-65.26	76.64	0.00	0.0694	12.55	552.2	283.07	0.0282	179.1	3.223	4.04	-9.07	1.77
	76.09	-65.26	76.64	0.00	0.0694	12.54	551.8	282.87	0.0283	179.9	3.238	4.06	-9.01	1.77
	77.08	-65.72	76.64	0.00	0.0695	12.55	552.1	282.39	0.0283	180.2	3.244	4.06	-9.01	1.77
	78.09	-65.72	76.64	0.00	0.0694	12.55	552.4	282.51	0.0282	180.1	3.241	4.05	-9.03	1.77
	79.08	-65.72	76.64	0.00	0.0695	12.55	552.1	282.40	0.0283	179.6	3.232	4.04	-9.06	1.77
	80.09	-65.72	76.61	0.00	0.0695	12.57	552.9	282.89	0.0282	179.6	3.232	4.04	-9.06	1.77
	81.08	-65.72	76.61	0.00	0.0694	12.54	552.0	282.40	0.0282	178.9	3.221	4.03	-9.11	1.77
	82.09	-65.72	76.66	0.00	0.0694	12.56	552.8	282.64	0.0281	179.7	3.235	4.04	-9.05	1.78
	83.16	-65.72	76.61	0.00	0.0694	12.55	552.3	282.57	0.0282	180.0	3.240	4.05	-9.03	1.77
	84.09	-65.26	76.64	0.00	0.0694	12.56	552.6	283.23	0.0283	180.1	3.242	4.06	-9.00	1.77
	85.08	-65.26	76.58	0.00	0.0694	12.56	552.4	283.36	0.0282	179.7	3.235	4.06	-9.02	1.77
	86.08	-65.72	76.61	0.00	0.0694	12.56	552.9	282.86	0.0283	180.2	3.243	4.06	-9.02	1.77
	87.08	-65.72	76.61	0.00	0.0695	12.57	552.9	282.86	0.0283	180.1	3.242	4.05	-9.02	1.77
	88.08	-65.72	76.64	0.00	0.0694	12.56	552.9	282.76	0.0283	179.9	3.239	4.05	-9.04	1.78
	89.16	-65.72	76.61	0.00	0.0695	12.57	553.1	283.00	0.0283	180.5	3.250	4.06	-8.99	1.78
	90.08	-65.72	76.64	0.00	0.0695	12.56	552.6	282.61	0.0282	179.5	3.230	4.04	-9.07	1.78
	91.09	-65.72	76.64	0.00	0.0694	12.56	552.7	282.66	0.0282	179.7	3.235	4.04	-9.05	1.78
	92.08	-65.72	76.66	0.00	0.0694	12.56	552.7	282.57	0.0282	179.8	3.236	4.04	-9.05	1.78
