Jun 12 2020 at 10:26:56
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	68.69	-65.72	76.64	0.00	0.0700	12.68	557.9	285.34	0.0274	173.5	3.122	3.90	-9.50	1.69
	69.69	-65.72	76.63	0.00	0.0699	12.66	556.9	284.83	0.0274	173.5	3.123	3.90	-9.50	1.69
	70.69	-65.72	76.64	0.00	0.0700	12.71	559.1	285.95	0.0277	173.7	3.127	3.91	-9.48	1.69
	71.69	-65.72	76.66	0.00	0.0702	12.73	560.3	286.44	0.0272	170.7	3.073	3.84	-9.70	1.69
	72.69	-65.72	76.64	0.00	0.0705	12.82	564.2	288.59	0.0267	164.8	2.966	3.71	-10.15	1.69
	73.69	-65.72	76.64	0.00	0.0702	12.78	562.1	287.50	0.0270	169.8	3.057	3.82	-9.77	1.69
	74.69	-65.72	76.64	0.00	0.0702	12.73	559.9	286.37	0.0276	174.9	3.148	3.94	-9.40	1.69
	75.69	-65.72	76.64	0.00	0.0700	12.66	556.9	284.85	0.0274	175.3	3.155	3.94	-9.37	1.69
	76.69	-65.72	76.66	0.00	0.0697	12.59	553.9	283.20	0.0291	185.9	3.347	4.18	-8.62	1.69
	77.70	-65.26	76.64	0.00	0.0703	12.81	563.4	288.80	0.0268	165.6	2.980	3.73	-10.06	1.69
	78.69	-65.26	76.66	0.00	0.0704	12.70	559.0	286.43	0.0265	173.6	3.125	3.91	-9.46	1.69
	79.70	-65.72	76.66	0.00	0.0701	12.59	554.0	283.25	0.0272	179.2	3.226	4.03	-9.08	1.69
	80.69	-65.72	76.64	0.00	0.0706	12.86	565.7	289.35	0.0259	159.4	2.869	3.59	-10.57	1.69
	81.70	-65.72	76.64	0.00	0.0702	12.74	560.5	286.64	0.0275	171.3	3.084	3.86	-9.66	1.69
	82.69	-65.72	76.63	0.00	0.0693	12.60	554.5	283.61	0.0285	181.2	3.261	4.08	-8.95	1.69
	83.70	-65.72	76.61	0.00	0.0699	12.55	552.3	282.58	0.0274	181.4	3.265	4.08	-8.93	1.69
	84.69	-65.72	76.64	0.00	0.0700	12.72	559.7	286.26	0.0276	172.3	3.102	3.88	-9.58	1.69
	85.70	-65.72	76.63	0.00	0.0697	12.63	555.7	284.22	0.0279	178.2	3.207	4.01	-9.16	1.69
	86.69	-65.72	76.66	0.00	0.0698	12.66	556.9	284.73	0.0279	176.8	3.182	3.98	-9.26	1.69
	87.69	-65.72	76.64	0.00	0.0697	12.63	555.7	284.19	0.0282	179.9	3.238	4.05	-9.04	1.69
	88.69	-65.26	76.64	0.00	0.0700	12.70	559.0	286.54	0.0279	173.5	3.123	3.91	-9.47	1.69
	89.70	-65.73	76.66	0.00	0.0701	12.73	560.3	286.46	0.0276	170.9	3.077	3.84	-9.69	1.69
	90.69	-65.72	76.64	0.00	0.0705	12.65	556.8	284.76	0.0261	177.6	3.196	4.00	-9.20	1.69
	91.69	-65.26	76.64	0.00	0.0701	12.69	558.5	286.28	0.0274	173.8	3.128	3.92	-9.45	1.69
	92.69	-66.19	76.64	0.00	0.0693	12.58	553.3	282.37	0.0287	181.8	3.272	4.08	-8.94	1.69
	93.69	-65.72	76.69	0.00	0.0697	12.67	557.6	284.99	0.0284	176.7	3.180	3.97	-9.27	1.69
	94.69	-65.72	76.64	0.00	0.0696	12.59	553.8	283.22	0.0283	181.4	3.265	4.08	-8.93	1.69
	95.69	-65.72	76.63	0.00	0.0699	12.63	555.7	284.21	0.0282	180.2	3.243	4.05	-9.02	1.69
	96.69	-65.72	76.64	0.00	0.0699	12.69	558.3	285.56	0.0281	176.8	3.183	3.98	-9.26	1.69
	97.69	-65.72	76.66	0.00	0.0699	12.65	556.7	284.63	0.0278	178.6	3.216	4.02	-9.13	1.69
	98.69	-65.72	76.64	0.00	0.0695	12.57	553.1	282.89	0.0288	183.5	3.303	4.13	-8.79	1.69
	99.69	-65.72	76.64	0.00	0.0698	12.64	556.3	284.51	0.0281	177.7	3.199	4.00	-9.19	1.69
	100.69	-65.72	76.64	0.00	0.0693	12.52	551.0	281.82	0.0284	181.9	3.274	4.09	-8.90	1.69
	101.69	-65.72	76.64	0.00	0.0698	12.60	554.5	283.60	0.0284	186.5	3.357	4.20	-8.58	1.69
	102.69	-65.25	76.64	0.00	0.0701	12.75	561.2	287.66	0.0276	170.1	3.062	3.84	-9.72	1.69
	103.69	-65.72	76.64	0.00	0.0699	12.73	560.2	286.53	0.0281	174.3	3.138	3.92	-9.44	1.69
