Jun 23 2020 at 20:47:37
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	44.75	-65.72	74.06	0.00	0.0753	14.15	622.6	329.51	0.0369	251.5	4.526	5.86	-4.69	1.39
	45.73	-65.72	74.08	0.00	0.0830	14.82	652.2	345.07	0.0369	250.1	4.502	5.82	-4.76	1.39
	46.75	-65.72	74.06	0.00	0.0758	14.29	628.6	332.69	0.0369	251.1	4.520	5.85	-4.71	1.39
	47.73	-65.72	74.08	0.00	0.0775	14.44	635.5	336.22	0.0380	254.8	4.586	5.93	-4.51	1.39
	48.75	-65.26	74.06	0.00	0.0753	14.09	620.0	328.85	0.0369	249.7	4.495	5.83	-4.75	1.39
	49.73	-65.72	74.06	0.00	0.0756	14.11	620.9	328.62	0.0368	250.1	4.501	5.82	-4.76	1.39
	50.75	-65.72	74.08	0.00	0.0753	14.21	625.4	330.88	0.0368	254.7	4.585	5.93	-4.52	1.39
	51.75	-65.72	74.03	0.00	0.0753	14.15	622.5	329.56	0.0368	251.1	4.519	5.85	-4.71	1.39
	52.75	-65.72	74.03	0.00	0.0762	14.22	625.7	331.29	0.0372	252.2	4.540	5.88	-4.65	1.39
	53.75	-65.26	74.03	0.00	0.0763	14.35	631.5	335.06	0.0372	253.8	4.568	5.93	-4.54	1.39
	54.73	-65.72	74.03	0.00	0.0759	14.27	627.9	332.44	0.0370	252.6	4.546	5.88	-4.63	1.39
	55.75	-65.72	74.03	0.00	0.0781	14.83	652.6	345.49	0.0370	252.7	4.549	5.89	-4.62	1.39
	56.73	-65.72	74.03	0.00	0.0760	14.52	639.1	338.35	0.0369	253.4	4.561	5.90	-4.59	1.39
	57.75	-65.26	74.06	0.00	0.0761	14.38	632.7	335.60	0.0371	252.9	4.553	5.90	-4.58	1.39
	58.81	-65.26	74.08	0.00	0.0759	14.29	628.9	333.48	0.0373	255.1	4.591	5.95	-4.47	1.39
	59.75	-65.26	74.08	0.00	0.0754	14.20	625.0	331.38	0.0370	254.1	4.573	5.93	-4.52	1.39
	60.81	-65.72	74.08	0.00	0.0799	16.43	723.0	382.50	0.0369	251.4	4.525	5.85	-4.69	1.39
	61.75	-65.72	74.08	0.00	0.0779	14.64	644.3	340.85	0.0371	253.9	4.570	5.91	-4.56	1.39
	62.75	-65.72	74.06	0.00	0.0795	14.56	640.6	339.02	0.0368	250.2	4.504	5.83	-4.75	1.39
	63.75	-65.72	74.03	0.00	0.0811	16.58	729.7	386.35	0.0371	251.7	4.530	5.86	-4.68	1.39
	64.75	-66.19	74.06	0.00	0.0767	14.61	642.8	339.42	0.0373	253.2	4.558	5.88	-4.63	1.39
	65.73	-65.72	74.08	0.00	0.0781	14.88	654.7	346.40	0.0372	252.1	4.538	5.87	-4.65	1.39
	66.75	-65.72	74.03	0.00	0.0762	14.36	631.7	334.44	0.0372	255.2	4.593	5.94	-4.49	1.39
	67.73	-65.72	74.06	0.00	0.0782	14.81	651.8	344.98	0.0373	252.4	4.544	5.88	-4.64	1.39
	68.75	-65.72	74.03	0.00	0.0763	14.48	637.0	337.24	0.0380	255.5	4.598	5.95	-4.48	1.39
	69.73	-65.72	74.03	0.00	0.0743	14.07	618.9	327.67	0.0349	236.3	4.253	5.50	-5.51	1.39
	70.75	-65.72	74.06	0.00	0.0797	16.01	704.5	372.87	0.0368	249.9	4.499	5.82	-4.77	1.39
	71.75	-65.72	74.03	0.00	0.0777	14.87	654.2	346.35	0.0366	245.9	4.426	5.73	-4.98	1.39
	72.75	-65.72	74.06	0.00	0.0771	14.60	642.4	339.98	0.0370	248.2	4.468	5.78	-4.86	1.39
	73.75	-65.72	74.06	0.00	0.0765	14.36	632.0	334.48	0.0375	257.6	4.637	6.00	-4.37	1.39
	74.75	-65.72	74.03	0.00	0.0756	14.30	629.2	333.13	0.0366	254.4	4.580	5.93	-4.53	1.39
	75.75	-66.19	74.06	0.00	0.0773	14.69	646.4	341.35	0.0366	251.1	4.520	5.83	-4.74	1.39
	76.73	-65.26	74.01	0.00	0.0756	14.47	636.6	337.87	0.0362	246.2	4.431	5.75	-4.94	1.39
	77.75	-65.72	74.06	0.00	0.0771	14.52	638.9	338.16	0.0376	256.7	4.621	5.98	-4.41	1.39
	78.73	-66.19	74.06	0.00	0.0770	14.12	621.2	328.00	0.0362	240.4	4.328	5.59	-5.31	1.39
	79.75	-65.72	74.06	0.00	0.0753	14.69	646.4	342.13	0.0354	240.5	4.329	5.60	-5.27	1.39
	80.75	-65.72	74.06	0.00	0.0754	13.79	607.0	321.24	0.0356	235.6	4.242	5.49	-5.54	1.39
	81.75	-65.72	74.06	0.00	0.0770	14.34	630.8	333.84	0.0372	256.7	4.620	5.98	-4.42	1.39
	82.75	-65.72	74.03	0.00	0.0783	14.61	642.6	340.24	0.0372	248.6	4.475	5.79	-4.84	1.39
	83.75	-65.26	74.06	0.00	0.0770	14.73	647.9	343.68	0.0359	242.7	4.368	5.66	-5.13	1.39
	84.75	-65.72	74.06	0.00	0.0756	14.14	622.3	329.34	0.0361	246.2	4.432	5.73	-4.96	1.39
	85.75	-65.72	74.06	0.00	0.0757	14.21	625.1	330.83	0.0362	247.0	4.445	5.75	-4.93	1.39
	86.75	-65.72	74.06	0.00	0.0761	14.36	631.8	334.37	0.0365	249.0	4.482	5.80	-4.82	1.39
	87.73	-65.72	74.03	0.00	0.0769	14.54	639.6	338.63	0.0364	247.3	4.452	5.76	-4.91	1.39
	88.75	-65.72	74.06	0.00	0.0756	14.22	625.5	331.07	0.0362	246.4	4.435	5.74	-4.96	1.39
	89.73	-65.72	74.06	0.00	0.0765	14.41	634.2	335.67	0.0366	247.6	4.457	5.77	-4.89	1.39
	90.75	-65.72	74.03	0.00	0.0755	14.26	627.3	332.09	0.0359	245.0	4.411	5.71	-5.03	1.39
	91.81	-65.72	74.08	0.00	0.0779	14.72	647.8	342.72	0.0360	242.2	4.360	5.64	-5.18	1.39
	92.75	-65.72	74.08	0.00	0.0790	14.27	627.9	332.19	0.0364	246.6	4.439	5.74	-4.94	1.39
	93.75	-65.72	74.03	0.00	0.0776	14.95	657.8	348.24	0.0366	248.6	4.474	5.79	-4.84	1.39
	94.75	-65.26	74.06	0.00	0.0762	14.16	623.0	330.44	0.0364	244.8	4.407	5.71	-5.01	1.39
	95.75	-65.72	74.06	0.00	0.0760	14.31	629.6	333.20	0.0363	247.5	4.455	5.76	-4.90	1.39
	96.75	-65.72	74.03	0.00	0.0755	14.23	626.1	331.50	0.0360	244.4	4.399	5.69	-5.06	1.39
	97.75	-65.26	74.06	0.00	0.0760	14.33	630.6	334.51	0.0369	252.4	4.544	5.89	-4.61	1.39
