Jun 23 2020 at 20:49:57
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	25.89	-65.72	74.06	0.00	0.0766	14.41	634.1	335.62	0.0392	270.3	4.866	6.30	-3.72	1.39
	26.89	-65.72	74.03	0.00	0.0767	14.44	635.5	336.43	0.0392	272.1	4.897	6.34	-3.64	1.39
	27.89	-65.72	74.03	0.00	0.0766	14.45	635.6	336.51	0.0393	272.4	4.902	6.34	-3.62	1.39
	28.89	-65.72	74.08	0.00	0.0766	14.44	635.5	336.24	0.0394	273.0	4.914	6.36	-3.59	1.39
	29.89	-66.19	74.03	0.00	0.0766	14.44	635.2	335.54	0.0394	272.4	4.903	6.33	-3.65	1.39
	30.89	-65.72	74.03	0.00	0.0767	14.44	635.4	336.38	0.0394	273.0	4.914	6.36	-3.59	1.39
	31.89	-65.72	74.06	0.00	0.0766	14.44	635.5	336.37	0.0394	273.3	4.920	6.37	-3.58	1.39
	32.89	-65.72	74.08	0.00	0.0767	14.45	635.9	336.43	0.0395	274.2	4.936	6.38	-3.53	1.39
	33.89	-65.72	74.03	0.00	0.0767	14.45	636.0	336.71	0.0395	274.6	4.943	6.40	-3.52	1.39
	34.89	-65.26	74.06	0.00	0.0767	14.46	636.4	337.56	0.0396	275.2	4.954	6.42	-3.46	1.39
	35.89	-65.72	74.06	0.00	0.0769	14.47	636.7	336.96	0.0397	275.3	4.956	6.41	-3.48	1.39
	36.89	-65.25	74.08	0.00	0.0769	14.50	637.8	338.22	0.0399	277.1	4.988	6.46	-3.37	1.39
	37.89	-65.72	74.06	0.00	0.0770	14.49	637.4	337.35	0.0398	276.5	4.978	6.44	-3.42	1.39
	38.89	-65.72	74.06	0.00	0.0770	14.50	638.1	337.73	0.0399	277.2	4.990	6.46	-3.39	1.39
	39.89	-65.72	74.06	0.00	0.0770	14.50	637.9	337.63	0.0399	277.5	4.995	6.46	-3.38	1.39
	40.89	-65.72	74.06	0.00	0.0769	14.51	638.4	337.90	0.0400	278.2	5.007	6.48	-3.34	1.39
	41.89	-65.72	74.03	0.00	0.0769	14.51	638.6	338.10	0.0400	278.4	5.011	6.48	-3.33	1.39
	42.97	-65.72	74.06	0.00	0.0770	14.53	639.1	338.27	0.0401	279.0	5.022	6.50	-3.30	1.39
	43.89	-65.72	74.06	0.00	0.0770	14.53	639.2	338.31	0.0400	279.0	5.023	6.50	-3.30	1.39
	44.89	-65.72	74.06	0.00	0.0770	14.52	638.9	338.16	0.0401	279.2	5.025	6.50	-3.29	1.39
	45.89	-65.72	74.06	0.00	0.0770	14.52	639.0	338.22	0.0403	280.0	5.039	6.52	-3.26	1.39
	46.89	-65.72	74.03	0.00	0.0771	14.54	639.7	338.70	0.0403	280.6	5.051	6.54	-3.23	1.39
	47.89	-65.72	74.03	0.00	0.0771	14.54	639.8	338.75	0.0403	280.4	5.048	6.53	-3.23	1.39
	48.89	-65.26	74.03	0.00	0.0770	14.55	640.2	339.72	0.0403	281.0	5.058	6.56	-3.18	1.39
	49.89	-65.72	74.03	0.00	0.0770	14.55	640.3	339.02	0.0404	281.3	5.063	6.55	-3.20	1.39
	50.89	-65.72	74.06	0.00	0.0771	14.57	641.1	339.33	0.0405	282.2	5.080	6.57	-3.15	1.39
	51.97	-65.72	74.06	0.00	0.0771	14.56	640.9	339.17	0.0405	282.3	5.082	6.57	-3.14	1.39
	52.89	-65.72	74.08	0.00	0.0771	14.57	641.0	339.16	0.0405	282.3	5.081	6.57	-3.15	1.39
	53.91	-65.26	74.06	0.00	0.0771	14.57	641.0	340.00	0.0405	282.8	5.090	6.60	-3.09	1.39
	54.89	-65.73	74.06	0.00	0.0772	14.58	641.6	339.57	0.0405	283.0	5.094	6.59	-3.11	1.39
	55.89	-65.72	74.06	0.00	0.0773	14.58	641.6	339.60	0.0406	283.4	5.102	6.60	-3.09	1.39
	56.89	-65.26	74.03	0.00	0.0774	14.60	642.5	340.93	0.0407	284.2	5.116	6.64	-3.02	1.39
	57.89	-65.72	74.06	0.00	0.0773	14.60	642.3	339.97	0.0407	284.4	5.119	6.62	-3.05	1.39
	58.89	-65.72	74.06	0.00	0.0773	14.61	643.0	340.31	0.0407	285.1	5.131	6.64	-3.01	1.39
	59.89	-65.72	74.03	0.00	0.0774	14.62	643.3	340.60	0.0408	285.3	5.136	6.65	-3.00	1.39
	60.89	-65.72	74.06	0.00	0.0775	14.63	643.9	340.78	0.0409	285.7	5.142	6.65	-2.99	1.39
	61.89	-66.19	74.06	0.00	0.0775	14.64	644.2	340.18	0.0409	286.0	5.148	6.64	-3.00	1.39
	62.97	-65.72	74.06	0.00	0.0774	14.63	643.7	340.67	0.0408	285.8	5.144	6.66	-2.98	1.39
	63.89	-65.72	74.06	0.00	0.0774	14.62	643.4	340.51	0.0408	285.6	5.141	6.65	-2.99	1.39
	64.91	-66.19	74.06	0.00	0.0775	14.65	644.7	340.41	0.0410	287.1	5.168	6.67	-2.95	1.39
	65.89	-66.20	74.03	0.00	0.0775	14.66	644.9	340.63	0.0411	287.2	5.169	6.67	-2.95	1.39
	66.89	-65.72	74.06	0.00	0.0775	14.65	644.6	341.14	0.0411	286.7	5.160	6.68	-2.94	1.39
	67.89	-65.72	74.01	0.00	0.0776	14.66	645.0	341.59	0.0410	287.5	5.174	6.70	-2.90	1.39
	68.89	-65.72	74.06	0.00	0.0776	14.67	645.4	341.60	0.0412	288.2	5.188	6.71	-2.87	1.39
	69.89	-65.72	74.06	0.00	0.0777	14.67	645.6	341.71	0.0412	288.8	5.199	6.73	-2.84	1.39
	70.89	-65.72	74.06	0.00	0.0776	14.66	645.2	341.48	0.0412	288.2	5.188	6.71	-2.87	1.39
	71.89	-65.72	74.06	0.00	0.0776	14.68	645.7	341.75	0.0412	288.7	5.196	6.72	-2.84	1.39
	72.89	-65.72	74.06	0.00	0.0776	14.68	646.0	341.87	0.0411	289.0	5.202	6.73	-2.83	1.39
	73.91	-65.72	74.06	0.00	0.0777	14.70	646.9	342.38	0.0413	289.8	5.216	6.75	-2.79	1.39
	74.89	-65.72	74.06	0.00	0.0776	14.71	647.3	342.57	0.0414	290.0	5.221	6.75	-2.78	1.39
	75.91	-65.72	74.06	0.00	0.0777	14.70	646.9	342.40	0.0414	289.9	5.219	6.75	-2.79	1.39
	76.89	-65.26	74.06	0.00	0.0777	14.71	647.4	343.40	0.0414	290.1	5.222	6.77	-2.75	1.39
	77.89	-65.72	74.06	0.00	0.0778	14.72	647.7	342.77	0.0414	290.6	5.231	6.77	-2.76	1.39
	78.89	-65.72	74.06	0.00	0.0778	14.73	648.3	343.11	0.0414	291.1	5.239	6.78	-2.74	1.39
	79.89	-65.72	74.06	0.00	0.0779	14.74	648.5	343.23	0.0414	291.6	5.248	6.79	-2.71	1.39
	80.97	-65.72	74.06	0.00	0.0778	14.74	648.4	343.16	0.0415	291.7	5.250	6.79	-2.71	1.39
	81.89	-65.72	74.06	0.00	0.0779	14.75	648.9	343.42	0.0415	292.0	5.256	6.80	-2.69	1.39
	82.97	-65.72	74.06	0.00	0.0779	14.76	649.5	343.76	0.0415	292.4	5.263	6.81	-2.67	1.39
	83.89	-65.72	74.03	0.00	0.0780	14.78	650.3	344.30	0.0417	293.0	5.274	6.83	-2.65	1.39
	84.91	-65.26	74.06	0.00	0.0779	14.79	650.5	345.07	0.0417	293.2	5.277	6.84	-2.61	1.39
	85.89	-65.72	74.06	0.00	0.0780	14.77	649.7	343.88	0.0416	292.9	5.273	6.82	-2.65	1.39
	86.89	-65.26	74.06	0.00	0.0780	14.78	650.5	345.02	0.0417	293.5	5.283	6.85	-2.59	1.39
	87.89	-65.72	74.03	0.00	0.0781	14.79	650.7	344.51	0.0419	294.0	5.291	6.85	-2.60	1.39
	88.89	-65.26	74.06	0.00	0.0781	14.80	651.3	345.48	0.0419	294.2	5.295	6.87	-2.56	1.39
	89.89	-65.72	74.06	0.00	0.0781	14.80	651.3	344.72	0.0417	294.1	5.293	6.85	-2.60	1.39
	90.89	-65.71	74.06	0.00	0.0781	14.81	651.8	344.98	0.0418	294.6	5.302	6.86	-2.57	1.39
	91.97	-65.72	74.06	0.00	0.0781	14.81	651.5	344.83	0.0417	294.5	5.302	6.86	-2.57	1.39
	92.89	-66.19	74.06	0.00	0.0782	14.82	651.9	344.23	0.0420	295.4	5.318	6.86	-2.56	1.39
	93.91	-65.72	74.06	0.00	0.0783	14.85	653.2	345.71	0.0420	296.0	5.328	6.89	-2.51	1.39
	94.89	-65.72	74.01	0.00	0.0783	14.84	652.9	345.80	0.0420	295.4	5.317	6.88	-2.54	1.39
	95.91	-65.72	74.06	0.00	0.0782	14.84	652.9	345.57	0.0419	295.6	5.321	6.88	-2.53	1.39
	96.89	-65.72	74.06	0.00	0.0783	14.86	653.7	345.99	0.0420	296.4	5.334	6.90	-2.49	1.39
	97.89	-66.19	74.06	0.00	0.0783	14.85	653.4	345.04	0.0421	296.5	5.337	6.89	-2.52	1.38
