Jun 23 2020 at 20:40:41
Frequency: 1.00Hz.
CO2
Zero:  Value:0.91  Date:May 19 2009 at 7:53:33 AM
Span:  Value:1.00  Date:May 19 2009 at 8:00:06 AM
H2O
Zero:  Value:0.77  Date:May 19 2009 at 7:54:01 AM
Span:  Value:1.01  Date:28 Jun 2004	 at 08:29:05	
	Relative Time	Temperature	Pressure	Aux Input	CO2 Absorptance	CO2 mmol/m3	CO2 mg/m3	CO2 umol/mol	H2O Absorptance	H2O mmol/m3	H2O g/m3	H2O mmol/mol	H2O(°C)	Cooler Voltage
	76.55	-65.72	74.03	0.00	0.0776	14.37	632.3	334.77	0.0379	258.8	4.658	6.03	-4.31	1.40
	77.61	-65.72	73.98	0.00	0.0778	14.68	645.7	342.12	0.0380	259.7	4.674	6.05	-4.26	1.40
	78.55	-65.72	74.03	0.00	0.0767	14.45	635.9	336.66	0.0379	259.7	4.675	6.05	-4.26	1.41
	79.55	-65.71	74.03	0.00	0.0763	14.32	630.2	333.67	0.0379	259.2	4.665	6.04	-4.29	1.41
	80.55	-65.72	74.06	0.00	0.0764	14.34	631.1	334.04	0.0383	264.5	4.762	6.16	-4.01	1.40
	81.55	-65.72	74.03	0.00	0.0847	16.55	728.2	385.54	0.0386	264.4	4.760	6.16	-4.02	1.40
	82.53	-65.72	74.03	0.00	0.0780	14.65	644.7	341.35	0.0388	266.1	4.790	6.20	-3.94	1.40
	83.55	-65.72	74.01	0.00	0.0770	14.83	652.6	345.65	0.0381	261.3	4.703	6.09	-4.18	1.40
	84.53	-65.26	74.03	0.00	0.0765	14.33	630.5	334.53	0.0377	258.2	4.648	6.03	-4.31	1.41
	85.55	-65.72	74.01	0.00	0.0799	14.64	644.0	341.05	0.0384	263.8	4.749	6.15	-4.05	1.41
	86.53	-65.72	74.03	0.00	0.0769	14.72	647.8	342.97	0.0384	263.6	4.746	6.14	-4.06	1.40
	87.55	-65.72	74.03	0.00	0.0766	14.41	634.0	335.69	0.0385	266.7	4.800	6.21	-3.91	1.40
	88.61	-65.72	74.03	0.00	0.0766	14.42	634.6	336.01	0.0385	265.3	4.775	6.18	-3.98	1.40
	89.55	-65.26	74.03	0.00	0.0764	14.38	632.9	335.80	0.0381	260.8	4.694	6.09	-4.17	1.40
	90.55	-65.72	74.03	0.00	0.0760	14.26	627.5	332.23	0.0380	261.8	4.713	6.10	-4.15	1.41
	91.53	-65.72	74.03	0.00	0.0765	14.46	636.2	336.85	0.0382	262.5	4.726	6.12	-4.11	1.40
